informativeSNPs	Target
1	contig335217|EBAG9|6
5	contig335222|SETMAR|11
2	contig335227|ZDHHC24|8
2	contig335278|GPR87|8
1	contig335289|CTSS|11
3	contig335312|MRPL54|6
2	contig335442|TUSC3|1
1	contig335498|EHF|6
1	contig335561|MRPS30|11
5	contig335601|DNAJC25|6
2	contig335700|C15orf26|11
1	contig335726|NAA38|6
2	contig335738|TBC1D13|11
8	contig335774|PHF19|6
10	contig335824|GXYLT2|11
3	contig335866|NTNG1|8
7	contig335884|TRIML1|10
9	contig335907|MMP17|8
8	contig335976|RSG1|11
3	contig335979|NIPA1|11
2	contig336032|ROPN1L|11
4	contig336052|STC1|11
5	contig336064|CCDC109B|11
1	contig336065|PRKACB|8
1	contig336072|NAB1|8
1	contig336084|LXN|9
8	contig336110|DCLK3|8
1	contig336111|ARHGEF18|11
4	contig336147|TTC1|6
1	contig336170|C10orf92|8
8	contig336331|EPM2A|11
5	contig336347|GPR101|8
5	contig336401|PHACTR2|6
2	contig336453|ESRRG|11
2	contig336459|BBS12|11
6	contig336499|DEPDC5|6
8	contig336532|C2orf68|11
1	contig33653|SLC12A4|6
3	contig336566|PSMD8|9
2	contig336570|ZNF248|12
1	contig336635|NIM1|11
5	contig336711|MLKL|8
9	contig336772|CD38|11
1	contig33678|TM9SF2|8
4	contig336809|GPR171|8
8	contig336830|C1orf194|12
4	contig336847|E14E10|OPA
2	contig336856|DAGLA|8
4	contig336911|APOD|8
2	contig336970|SYPL2|6
2	contig337047|HAAO|11
8	contig337104|KLHDC5|11
1	contig337131|PNRC1|6
4	contig337169|AVPR1A|11
4	contig337262|HEBP1|11
3	contig337302|SELT|11
4	contig337323|LRRC3B|8
6	contig337386|PCNP|6
3	contig337391|FNBP4|6
5	contig337397|TRPC4|8
1	contig337541|KLHDC9|11
1	contig337587|TMEM232|11
3	contig337700|WDR59|11
4	contig337747|SVOP|6
1	contig33775|ATP6AP1|6
3	contig337791|METTL5|6
1	contig337918|ARHGEF10|4
4	contig337940|C1orf172|8
6	contig337975|IGLL5|11
4	contig338048|NFX1|11
5	contig338049|STARD5|6
4	contig338238|TMEM221|6
1	contig338270|RTN2|6
2	contig338343|MASP1|6
1	contig338359|WDR67|6
1	contig338389|TOX4|6
2	contig338415|HSD17B11|8
1	contig338673|FAT2|11
4	contig338677|REPS2|6
1	contig338679|CLDN16|11
4	contig338866|ISCA1|6
1	contig338943|JAKMIP2|6
2	contig338982|SLC7A8|4
5	contig339164|C12orf44|11
3	contig339220|ITGB8|6
1	contig339225|LMNB1|6
2	contig339294|TULP3|12
2	contig339348|SETD1A|11
3	contig339390|PTAFR|8
3	contig339445|MED30|11
2	contig339463|ADAMTSL2|3
3	contig339794|POLR2C|2
3	contig339969|C1orf201|11
4	contig340000|C11orf30|11
1	contig340079|ITLN2|8
6	contig340101|MGMT|8
1	contig340219|LRRIQ1|11
3	contig340259|MYO5A|7
5	contig340265|SV2A|11
2	contig340316|PPIE|6
1	contig340331|PALM2|8
4	contig340400|ZCCHC14|8
3	contig340496|UBE2J2|3
6	contig340510|IGSF11|8
9	contig340511|H1FX|11
1	contig340547|ZRSR2|3
5	contig340627|TMEM143|11
2	contig340641|SCRIB|11
2	contig340754|WDR92|9
1	contig340766|C21orf59|7
2	contig340800|WDR73|8
3	contig340821|WIBG|8
3	contig340830|ZBTB7B|6
2	contig34087|NUP205|11
6	contig340896|QPRT|11
8	contig340928|NAGLU|6
4	contig340953|SNCG|7
1	contig340972|CLSPN|6
8	contig341003|GSTO1|6
2	contig341013|ACSL6|7
2	contig341016|ALB|12
1	contig341021|LIPT1|6
1	contig341028|FGF8|8
2	contig341065|PKD1|12
3	contig341096|JUND|6
2	contig341143|ZFAND1|8
2	contig341157|TCOF1|11
6	contig341159|NGB|11
1	contig341170|TBC1D30|11
6	contig341194|GADD45G|3
5	contig341240|C15orf38|8
6	contig341262|THAP5|11
1	contig341368|DDR1|3
2	contig341416|GPT2|8
4	contig341421|ISCU|6
2	contig341555|NOS3|8
11	contig341833|DNAJC17|11
2	contig341836|DNAJC16|6
3	contig341855|TEF|8
7	contig34189|CCT3|6
1	contig342003|PCDH8|9
1	contig342006|RPGRIP1L|9
4	contig342013|SAMD14|7
2	contig342195|BRCA2|6
3	contig342196|C15orf59|11
3	contig342282|LRRC27|11
6	contig342372|OSCP1|6
2	contig342424|DHCR24|3
5	contig342440|CD226|12
1	contig342449|FAM184B|11
1	contig342476|ZBTB39|8
6	contig342490|BMP3|11
2	contig342538|GTF3C6|7
3	contig342620|C16orf80|8
1	contig342632|SIAH2|11
3	contig342670|CREG2|6
9	contig342714|ERP29|11
4	contig342776|PDZD7|8
6	contig342878|CEP104|6
2	contig342912|FAM216A|11
6	contig343084|CSRP2|6
2	contig343126|FBF1|6
8	contig343164|KCTD8|8
10	contig343301|PMEL|11
2	contig34331|SDC1|6
6	contig343333|ERCC6|11
4	contig343334|RNF7|6
3	contig343402|NTS|8
1	contig343468|PATZ1|8
6	contig343561|POMC|11
7	contig343574|C1orf192|11
1	contig343610|PCIF1|6
8	contig343781|AIG1|11
2	contig343867|LANCL3|8
2	contig343908|TPGS1|6
3	contig343915|SSH1|11
7	contig343963|POMT2|6
5	contig343976|RPA3|8
8	contig344031|UPB1|9
5	contig344040|FAM207A|11
3	contig344050|PIK3C2B|11
1	contig344051|SRGN|11
1	contig344113|LIPT2|11
6	contig344288|ABL1|11
2	contig344326|PTPRG|11
5	contig344343|MAK|6
3	contig344355|LSAMP|8
2	contig344466|FAM160A2|6
3	contig344473|CHMP6|6
1	contig344498|GPR180|11
6	contig344512|SPTSSA|6
3	contig344522|RBM8A|6
3	contig344566|FRRS1L|6
4	contig344574|FAM180A|8
1	contig344588|FASN|11
2	contig344666|C10orf107|11
2	contig344673|GSTP1|6
2	contig344772|AFAP1|6
1	contig344777|STARD7|11
8	contig344805|RBM18|6
2	contig344983|CDX4|6
15	contig344987|LGALS3|8
6	contig344997|SAMD13|6
4	contig345155|PHC3|11
7	contig345189|CHM|11
3	contig345301|RGS12|12
5	contig345307|AVEN|11
3	contig345475|SFRP2|8
9	contig345583|DGCR6L|11
4	contig345632|NUP37|6
3	contig345893|LY75-CD302|11
11	contig345969|PNO1|6
2	contig346114|SH2B1|11
1	contig346145|MOSPD1|11
9	contig346193|XDH|8
2	contig346229|ADGB|6
1	contig346270|TMEM55B|6
2	contig346319|TERT|8
6	contig346428|FHIT|11
8	contig346507|SMG9|8
2	contig346593|FAM116A|6
1	contig346650|PRDM16|8
4	contig346681|NSMCE2|11
4	contig346700|MDM1|11
3	contig346717|BCDIN3D|6
4	contig346776|BET1L|6
4	contig346863|CCDC41|9
6	contig346884|ZNF71|8
13	contig347011|C4orf22|11
13	contig347043|CCDC65|11
3	contig347101|ZNHIT1|11
2	contig347163|SPRYD3|7
9	contig347448|EOMES|8
6	contig347518|SAMD5|6
2	contig347614|PTPRF|11
1	contig347756|TEKT4|11
4	contig347839|OPLAH|3
5	contig347862|WIF1|8
4	contig347889|TRMT61A|8
1	contig347897|C7orf63|11
4	contig348028|FAM98B|11
5	contig348210|NGRN|11
3	contig348557|GNPDA2|6
4	contig348569|RBP1|6
1	contig348660|ATP13A5|8
5	contig348803|FAM213B|11
10	contig348905|MED20|6
5	contig349010|CDK2AP1|8
10	contig349065|NME5|8
11	contig349152|EMX2|6
4	contig349237|CCDC147|6
15	contig349254|POLH|12
4	contig349442|FLT1|6
2	contig349459|CENPA|11
1	contig349507|SCAPER|6
5	contig349682|DACT2|11
4	contig349792|PTPN23|11
4	contig349828|DBX2|11
4	contig349855|SRGAP1|6
4	contig350012|FGF3|11
3	contig350045|RTTN|11
3	contig350047|GLYATL2|11
1	contig350144|STARD4|11
2	contig350287|DNAH9|6
1	contig350335|C20orf195|9
2	contig350449|AQP3|7
2	contig350467|KIAA1161|8
2	contig350551|CYB561|7
4	contig350828|ALKBH7|8
5	contig350877|RNASEH1|6
6	contig351001|SLC10A4|8
8	contig351068|CHCHD4|6
3	contig351177|TOMM20|6
1	contig351315|PKD2|6
1	contig351484|FAM3B|8
5	contig351529|DNALI1|6
1	contig351547|SLCO1C1|8
3	contig351594|HMGCS2|11
4	contig351737|RHBDF2|6
3	contig351795|SLC45A1|6
3	contig351889|NSMCE4A|11
3	contig351896|NPVF|9
2	contig352085|C19orf24|8
10	contig352089|TYR|11
3	contig352140|CCDC157|6
1	contig352143|UPRT|6
4	contig352185|PLAT|11
3	contig352386|FOLH1|6
9	contig352432|URGCP|8
2	contig352508|SPIB|11
3	contig352600|LYRM2|11
2	contig352615|ENC1|8
6	contig352702|IL12B|12
1	contig352728|TCEB2|9
2	contig352755|PGAP3|6
3	contig352763|MYOG|8
9	contig352838|BTC|8
2	contig352861|EPS8L1|11
1	contig353060|CLDN20|6
3	contig353120|CFL2|8
1	contig353141|ANXA13|6
6	contig353166|TMEM47|6
3	contig353194|IER3IP1|3
8	contig353253|SF3B5|11
4	contig353265|MALT1|12
1	contig353345|SLIT1|7
2	contig353368|RERE|6
5	contig35409|MUC4|12
1	contig354203|LRRC17|11
2	contig354358|HIST1H1B|8
3	contig354371|PRRT2|8
2	contig354592|HOXA4|11
6	contig354666|SH3BP4|8
6	contig354695|WAS|12
4	contig35479|VAT1L|6
1	contig354814|ALDH1B1|8
2	contig355221|KIFC3|6
7	contig355262|MSLN|11
6	contig355377|USP42|6
2	contig355615|TC2N|11
1	contig355732|PRDX3|11
3	contig355864|DGKB|6
2	contig355927|CSNK2B|3
2	contig355956|RGNEF|8
3	contig356181|SREBF2|11
1	contig356209|SNX6|4
1	contig356667|SSTR1|6
2	contig356828|BMI1|8
2	contig356947|VIPR1|6
1	contig357332|SLC26A2|8
3	contig35758|PAPOLA|6
1	contig357669|RPAIN|8
2	contig357678|SERTAD2|8
3	contig357833|NMBR|11
1	contig358383|NR0B2|11
1	contig358397|CD99L2|8
2	contig358435|ZBTB2|6
1	contig358533|DHX58|6
3	contig358741|AREG|11
1	contig358769|PPT1|8
3	contig358888|SNRPC|1
3	contig358987|PCDH15|7
7	contig359097|PTRH1|12
3	contig359221|OPN5|6
2	contig359230|ITSN1|6
2	contig359321|CWC25|8
4	contig359393|MSH3|8
3	contig359406|PYGO1|12
4	contig359647|JAZF1|6
1	contig359652|PNKD|6
2	contig359740|SLC38A7|11
7	contig359783|DERL2|6
1	contig359808|CKS2|2
2	contig360372|GPR98|8
1	contig360396|MBD1|12
7	contig360402|RCVRN|6
1	contig360422|SLC46A1|11
13	contig360642|NTNG2|11
7	contig360666|PDYN|8
3	contig360782|EBI3|8
5	contig360935|MDM4|8
3	contig360936|RFESD|7
4	contig361003|GH1|11
3	contig361284|FRRS1|6
13	contig361416|RPS19BP1|8
6	contig361700|DNAJC24|3
2	contig361854|PLAC8|11
9	contig362029|EGFLAM|7
4	contig36240|MAP4|11
11	contig362454|ANKRD60|12
1	contig362509|RIMS2|6
3	contig362670|TTLL2|11
2	contig362944|MARCKS|6
4	contig363282|SELRC1|11
1	contig363367|ATP5F1|12
2	contig363595|BRWD3|8
1	contig363635|SAMD15|11
3	contig363689|PGLYRP2|11
7	contig363977|DTWD2|6
4	contig364342|COL7A1|11
2	contig364358|SLC5A9|11
9	contig364479|H1FOO|8
1	contig364538|ITGB1BP3|6
4	contig364608|CRYBB3|12
1	contig364621|IRF6|6
2	contig364661|UIMC1|11
3	contig364838|KCNG3|6
4	contig365032|METTL10|11
4	contig365045|KRT17|6
2	contig365438|SLC9A6|6
13	contig365793|GYLTL1B|11
4	contig365850|FAM57A|11
5	contig365896|LHX8|6
2	contig365946|TSPAN5|6
3	contig366019|MAP4K3|3
5	contig366070|N6AMT2|8
1	contig366182|CRABP1|6
2	contig366609|KAT2B|3
6	contig366713|TMEM50A|6
6	contig367068|PROP1|11
1	contig367172|EEF2K|6
7	contig367445|NME4|8
3	contig367641|MTMR10|6
6	contig368057|DPT|6
4	contig368216|CCL3L3|9
4	contig368397|FKBP7|6
4	contig368537|TMEM203|11
2	contig368768|HS3ST3B1|8
1	contig368832|TATDN3|11
4	contig368882|SLC16A3|6
4	contig36903|MAX|6
8	contig369554|GPR183|11
9	contig369778|GYPC|11
2	contig370244|WBP11|11
1	contig370335|TMEM117|6
5	contig370546|MRPL17|6
2	contig370723|EPG5|9
6	contig370755|BAP1|6
5	contig370768|THYN1|8
1	contig370921|METTL20|9
1	contig371081|PSMA6|11
5	contig371164|POFUT1|8
2	contig371218|CHCHD10|11
5	contig371387|YWHAG|6
1	contig371673|GALT|8
1	contig371879|VWDE|12
2	contig37208|E7G2|OPA
1	contig372338|FAM104A|11
4	contig373378|C17orf105|11
5	contig37397|USPL1|11
6	contig374101|BARHL2|8
1	contig374137|AGXT2L1|6
5	contig374455|GNG13|8
1	contig374481|ENPP6|6
2	contig374912|ASB7|6
2	contig375067|PGLS|4
1	contig375109|DENND4C|12
1	contig375152|CD300A|11
5	contig375300|TBXAS1|11
5	contig375760|ALK|11
2	contig376131|ZNF366|11
4	contig376177|AK1|11
7	contig376361|SLC6A15|6
4	contig376456|NKIRAS2|8
7	contig377235|FTH1|3
1	contig377359|FRG1|5
3	contig377644|CRTC3|7
1	contig377842|SMOC1|9
5	contig378039|PLCG2|7
2	contig378181|IQCD|12
7	contig378188|IGJ|8
4	contig378486|SPOCK1|11
2	contig378729|TAF4|8
2	contig379007|JAK3|11
6	contig379187|PTGDS|9
2	contig379525|IL10RA|11
3	contig379564|E2F7|8
5	contig379913|TMEM52|11
5	contig380527|FOXC1|6
2	contig380607|RPP21|8
7	contig381084|TMEM80|12
2	contig381217|SCG5|11
9	contig381482|POLR2G|8
2	contig381816|FAM193B|8
9	contig381838|C3orf55|6
4	contig381861|PSMB2|11
2	contig381931|TUBGCP3|6
1	contig381959|FAM149B1|12
6	contig382213|CCDC135|6
6	contig382272|C12orf73|6
12	contig382351|C22orf40|6
4	contig382732|GINS1|3
2	contig38322|OTOGL|8
1	contig383421|TRIM36|8
6	contig38351|KIAA1109|7
8	contig38384|ECE1|3
2	contig383987|PPARGC1A|12
1	contig384802|CDHR3|8
3	contig385118|GLIS2|6
3	contig385213|C4orf32|8
4	contig385287|FNDC3A|8
5	contig385335|LZTS2|8
4	contig385744|RGCC|6
4	contig386847|DBF4|9
2	contig386929|OVCA2|8
3	contig386972|VMO1|6
2	contig387357|ADORA1|11
9	contig387674|C1QL2|6
1	contig387709|MTHFS|11
1	contig388106|ITGB3BP|8
1	contig388643|FNIP2|6
1	contig388944|C20orf26|6
1	contig389728|ZDHHC18|8
2	contig389969|RSAD1|6
2	contig390054|ROR1|6
2	contig390350|MAML2|12
7	contig390531|LYZ|11
1	contig390862|RUNDC2A|8
2	contig390884|MYF5|8
4	contig390893|GPR174|6
1	contig391213|KIF18A|8
2	contig391415|GPAM|6
1	contig391513|MAPK8IP1|8
6	contig391783|DYRK3|6
4	contig391899|BRI3BP|6
1	contig392052|HSD11B1L|8
4	contig392282|PKHD1L1|11
2	contig392377|GNAO1|6
3	contig392794|FAM196B|6
2	contig393098|CRYBB2|6
1	contig393726|FRYL|3
3	contig393844|NMB|11
1	contig394059|NHP2|11
1	contig394642|GSG1L|8
1	contig394693|ATP5O|8
1	contig39473|LAPTM4A|3
5	contig394913|SPPL3|6
1	contig395154|OPHN1|6
1	contig395414|NPHP3|11
2	contig39613|SIRT1|11
2	contig396227|HOXC13|6
4	contig396808|HSPB1|6
5	contig396843|RAB3B|8
6	contig397555|TSHB|11
4	contig397814|DNAAF1|6
1	contig39833|QARS|3
1	contig398681|MMS22L|8
1	contig398908|KLHL4|6
6	contig399900|MSI2|6
1	contig399972|SLCO2A1|6
1	contig400617|TTC9B|3
4	contig40078|PKP1|11
8	contig401552|ADRA2C|9
4	contig401615|SLC2A6|8
3	contig401631|GPR17|11
3	contig401696|GADD45GIP1|11
1	contig402655|TENC1|11
4	contig402999|SULT2A1|7
3	contig403595|RAB38|3
7	contig40362|RAB27B|6
2	contig404063|CYP26A1|7
2	contig404146|HAPLN1|11
4	contig404523|SOCS3|11
1	contig404583|SLC12A8|6
1	contig40461|ACTR2|2
5	contig404709|CCDC86|11
2	contig405412|TNN|6
4	contig406111|SLC25A21|11
10	contig406144|RAI2|11
5	contig406151|FANCM|8
2	contig406348|FABP2|9
3	contig406557|ATXN1L|8
2	contig406874|C1orf35|2
4	contig40701|RBM12|11
1	contig407121|GKN1|8
1	contig407325|SH3RF1|8
4	contig408711|CEP78|6
1	contig408723|RRH|4
2	contig409736|DUSP4|6
2	contig409800|CRYGN|6
2	contig410237|FAM160B2|9
13	contig410960|JUN|8
8	contig41120|LDHA|6
3	contig411450|CAD|8
2	contig411877|LRIG2|8
4	contig412284|POC1A|11
1	contig412637|EFCAB11|8
2	contig413375|ATP5S|6
5	contig413459|SCARA5|6
4	contig413606|SPR|11
3	contig414052|PRKDC|8
2	contig414174|AGAP3|12
2	contig415267|VENTX|11
2	contig415296|PTTG1|11
2	contig41558|TRDN|8
3	contig416415|SHKBP1|8
1	contig417126|C9orf174|11
2	contig417686|MRPL21|6
2	contig418346|PHF12|11
4	contig41858|PMPCA|11
1	contig419632|ADAMTS17|6
1	contig420092|SLC6A1|6
4	contig420447|HES4|8
3	contig420888|EDAR|2
4	contig421605|TMEM218|8
3	contig421629|ST8SIA6|11
1	contig421653|SEMA7A|9
3	contig421753|ST18|6
1	contig422159|ANKFN1|6
2	contig422505|SST|6
1	contig423655|PTH2|11
8	contig42365|E15E3|OPA
2	contig424543|S100Z|3
2	contig424831|SV2C|3
1	contig424841|ITGA9|8
1	contig425935|TUT1|6
2	contig426455|GAN|9
3	contig426493|TEX33|12
3	contig426700|LIPC|6
1	contig427330|CYGB|8
1	contig427463|OCM2|6
5	contig427512|NEDD4|6
5	contig427778|GSC2|11
1	contig428381|NKD1|8
5	contig428966|CORO2A|8
1	contig42913|TMED10|11
1	contig429352|WNT8A|8
6	contig430814|CYFIP2|6
1	contig430919|PCSK1|3
6	contig430960|OTOS|11
2	contig431366|DNAH2|6
5	contig431828|MORN5|6
1	contig432354|ZFYVE26|8
1	contig432405|EPHA4|6
1	contig43258|ATG4B|7
6	contig434047|RPL35|2
7	contig435673|FAM163A|6
3	contig43660|WFS1|11
5	contig437134|ATP6V1G3|8
4	contig43717|PLK1S1|8
3	contig437746|PLXNA1|8
1	contig437766|PNPLA6|6
1	contig437899|GAD1|6
1	contig438114|PLEKHN1|6
3	contig439561|IKBKE|6
1	contig440194|FABP4|8
3	contig440799|UBN2|6
1	contig441039|SELM|11
2	contig441978|KEL|11
6	contig44319|SFPQ|8
3	contig443201|SLIRP|6
5	contig443744|BGLAP|8
2	contig44401|ETFB|11
1	contig444073|COX10|6
3	contig444290|NPFF|8
1	contig444454|SLCO2B1|11
1	contig444756|SPAG8|11
8	contig446525|HOXB13.2|OPA
3	contig447326|VTN|11
2	contig447426|HUNK|11
3	contig447905|TIMP4|11
1	contig447935|TMPRSS12|6
1	contig448215|CAPN5|6
5	contig448885|ERC2|11
2	contig448965|FOXA2|6
3	contig44897|ASPH|11
3	contig449042|HTRA3|6
4	contig449364|PHLDA2|11
1	contig45070|ADIPOR2|6
7	contig451177|SMPD4|6
5	contig451342|TIE1|11
1	contig452375|GFRA1|11
4	contig452440|DYNLRB2|6
5	contig45417|CDC42EP2|11
1	contig456502|ABCC9|1
3	contig45662|APOPT1|12
1	contig457374|ACYP1|8
1	contig45766|PLRG1|2
5	contig458030|SLC35F2|6
3	contig45811|NUDT5|11
3	contig45954|SMARCA4|6
1	contig459787|MYLIP|8
5	contig460126|AP1M2|8
5	contig461252|MRPL52|11
1	contig461512|SLC6A6|6
3	contig461979|TMEM186|12
6	contig462353|ECHDC3|11
7	contig46308|USP10|11
3	contig463175|CFI|6
3	contig463201|CCDC3|9
4	contig463278|GAB3|6
4	contig463347|PRDM13|11
1	contig463386|FBXO31|6
1	contig464479|PRSS27|8
1	contig466783|PLXNA4|6
5	contig467027|TSSK4|8
2	contig467080|TRAF5|6
1	contig470475|METTL21C|8
4	contig470622|MYRIP|6
2	contig471187|LOXL3|11
5	contig471327|RNF144B|8
3	contig471777|PRDX1|11
1	contig471994|GPR88|9
10	contig472338|ASMT|11
1	contig472385|TEX11|11
3	contig472501|SLC19A2|6
1	contig472967|BAG2|8
1	contig473285|ADAM8|8
3	contig474054|SLC2A10|8
4	contig47529|ITPR3|6
5	contig47650|PDLIM1|7
3	contig477117|UTS2|8
4	contig477291|LAMA5|11
10	contig47911|MAN2A2|11
3	contig479958|SIK2|8
3	contig48019|FLNA|6
7	contig480307|NKAIN3|11
4	contig481336|LRRC8E|12
4	contig48179|APIP|11
1	contig481943|ATP5L|11
4	contig48202|FDX1L|6
1	contig482562|DDO|11
1	contig482681|PRODH|8
1	contig484877|SMARCC2|6
3	contig485895|PIRT|11
1	contig487676|ZBTB25|8
3	contig487874|KCNH8|6
2	contig488369|TINAG|11
1	contig48847|LIMS1|2
2	contig488776|CRYGB|6
1	contig489034|PLCB4|6
4	contig489189|CRYAA|6
2	contig48964|HNRNPC|6
1	contig489804|LMOD2|8
3	contig491725|HINT1|8
2	contig493105|FAM169A|6
3	contig493338|CEP250|11
1	contig49416|CLCN3|11
1	contig494675|KLHL29|7
1	contig494843|MCF2L|11
1	contig495495|ASXL3|6
2	contig495557|GREM2|6
5	contig495756|LOC651536|8
6	contig49604|CDK1|6
2	contig496907|JPH3|6
2	contig497704|COL21A1|11
1	contig497757|TBX6|11
1	contig49814|LSM14B|8
2	contig498847|HTR1F|6
4	contig500042|QTRTD1|8
2	contig500077|PTGIS|8
3	contig50028|MTX2|6
6	contig500513|ID3|11
1	contig501054|SYNPO2|8
1	contig501732|NR4A2|11
9	contig50465|YAE1D1|11
2	contig504683|HCFC2|8
1	contig506539|ESR2|11
2	contig507411|MGAT1|8
3	contig50869|DENR|6
3	contig508747|SYNDIG1|11
2	contig508996|GREB1|6
1	contig509771|WNK2|11
2	contig510325|ITPKC|12
1	contig510641|CCDC40|8
1	contig510806|FAM163B|6
4	contig511408|PDE3A|6
2	contig511509|LRP6|11
2	contig513126|NDUFB4|11
4	contig513181|FAM150A|11
2	contig51811|E6G5|OPA
2	contig519217|CACNB3|8
2	contig519292|GBA2|11
1	contig521448|ADO|11
2	contig52191|RASAL1|8
1	contig524085|CSTB|8
4	contig525896|WASF3|7
1	contig526118|GPX3|6
7	contig52722|RDH16|11
2	contig527302|MAP4K2|11
15	contig52786|RNF213|8
2	contig52869|RAB14|6
7	contig531610|IRX3|11
1	contig534328|CCDC50|8
3	contig534378|FSTL5|6
1	contig53510|CAPRIN1|6
1	contig536327|ODF2|8
6	contig53809|RAB2A|8
2	contig539011|COX7A2|11
1	contig54390|PFDN6|6
1	contig544604|HPCAL4|11
1	contig54791|CHERP|2
4	contig548238|EFR3B|6
2	contig548572|TADA2B|6
1	contig549754|PDE7A|6
6	contig55014|C5orf43|8
6	contig55037|SPCS1|3
5	contig551149|MTF1|9
5	contig552397|FEZF2|7
1	contig55317|EEF1D|11
1	contig554275|SYP|6
1	contig557313|FAM171A2|8
1	contig558931|HOXC11|8
1	contig55948|CLK4|6
4	contig561048|MMRN2|8
1	contig56123|TMEM161B|6
2	contig56217|STIM1|6
9	contig56281|NDUFB3|12
1	contig562905|CEP164|8
2	contig56335|HNRNPAB|6
3	contig563593|E2F5|8
2	contig563928|PRMT7|8
8	contig566999|MXD3|11
1	contig56915|NEB|6
5	contig569384|TMEM72|11
2	contig571915|ARHGEF6|6
3	contig57379|PTPN3|11
1	contig57422|TRA2B|6
6	contig576901|MNF1|8
7	contig577683|SPDYA|8
1	contig578614|DTL|6
5	contig58285|MPZ|11
2	contig582926|NAT14|6
3	contig583274|ZNF808|8
5	contig588589|NOXRED1|11
1	contig58968|ESD|8
8	contig58983|PTBP3|8
2	contig590077|TMEM240|6
1	contig591802|ACP1|2
3	contig59186|ARL16|6
1	contig59207|SORL1|11
6	contig592139|PCP4|8
11	contig59289|E13C1|OPA
2	contig594726|UNC45B|6
5	contig59679|SPCS3|6
8	contig60003|NME1|11
3	contig602584|XAB2|12
1	contig60325|HSDL2|11
1	contig603711|ASIC5|11
3	contig60376|NCOA1|9
2	contig604368|FAM65B|11
2	contig60581|LATS1|6
1	contig60715|MYL12B|8
1	contig61015|PLP1|6
1	contig61053|EIF3J|6
2	contig61175|GPC3|6
4	contig611921|COQ3|11
2	contig613332|DDX4|6
7	contig61369|C1orf43|6
3	contig61400|PRDM1|11
5	contig614214|PPM1E|7
5	contig615932|SUSD2|11
3	contig61627|EDARADD|8
2	contig617019|ZNF536|11
3	contig617446|WDR86|6
4	contig61884|CABIN1|11
10	contig61961|CD63|8
3	contig620371|IL31RA|11
2	contig620615|MAGI2|8
1	contig620827|NGEF|11
1	contig620998|SPG20|8
1	contig62254|SRA1|6
3	contig62300|C6orf211|6
5	contig623560|HoxD8|OPA
1	contig62375|WDR96|12
2	contig62457|STAT5B|6
6	contig624646|TRAPPC2|6
13	contig624695|RHOB|6
1	contig62476|CXorf23|11
1	contig62559|ERLEC1|8
3	contig62839|ZMYM4|11
1	contig62857|YLPM1|6
6	contig629730|FAM174B|8
3	contig630241|USP54|8
7	contig630613|DEGS2|6
3	contig631272|PDXP|11
3	contig63162|MCM7|11
8	contig63237|GPD1|6
2	contig63256|TTC4|6
2	contig63273|DAK|11
1	contig633248|KCNK2|2
5	contig634416|MEOX2|6
2	contig63478|FAM195B|6
3	contig63707|PDE4B|6
1	contig638234|SLC17A5|6
2	contig638246|SYT17|6
1	contig640586|SLC38A8|6
7	contig64231|GANAB|11
1	contig642523|ADCY10|11
2	contig64287|SERINC1|9
1	contig64608|SKA1|6
2	contig64692|PIGF|8
1	contig647403|DNMBP|6
1	contig648619|SLC25A1|6
1	contig648985|PIK3CA|6
1	contig652021|TIMP3|8
1	contig65217|MRPL9|11
3	contig652807|FAM118A|11
5	contig65427|TCEB3|11
3	contig654904|SLC34A2|6
3	contig65594|NUP35|6
4	contig65622|NFATC3|11
4	contig65863|TGFBI|8
1	contig658947|POLL|8
2	contig659135|NCAN|11
2	contig660908|GRB14|6
1	contig662534|FBXO24|11
8	contig66599|LPO|11
5	contig66680|KRT13|12
3	contig666827|TMEM194B|11
3	contig666891|LRRC56|11
2	contig670245|BAK1|11
4	contig672464|GRP|9
2	contig67261|HNRPLL|6
3	contig674951|MAP1S|11
1	contig675529|CSRNP2|6
1	contig67571|PRMT1|11
11	contig67595|IL17B|6
3	contig67637|C20orf3|6
1	contig67679|NOP56|9
2	contig678686|PARD6G|6
2	contig67965|NCAM1|6
3	contig679995|DTX4|6
2	contig680265|C7orf43|11
4	contig68295|SMARCA2|8
1	contig683097|PRSS3|11
1	contig68525|CKB|6
8	contig68633|C3orf32|6
1	contig686583|C2CD4C|8
1	contig688107|MICALL1|6
1	contig688362|RSBN1|1
3	contig69026|DST|11
4	contig69051|DDX3X|8
3	contig69205|NPY|8
4	contig692117|NPS|11
2	contig693337|LOC100509248|11
5	contig69388|IAH1|8
3	contig694130|GALNT5|11
1	contig695407|PHEX|8
1	contig695468|CHCHD2|8
1	contig697637|RYR2|2
4	contig69895|EIF6|6
2	contig699045|BAI2|6
6	contig69925|GTF2H2|6
1	contig700655|ROBO2|6
3	contig700872|HPSE|6
2	contig703535|GIPC2|8
3	contig70559|BCAS1|11
1	contig705771|KDR|6
1	contig70578|COX18|11
3	contig70627|RNF4|6
2	contig70689|EXOC7|8
5	contig70765|FAM188A|6
9	contig70824|POLR2A|6
8	contig70872|CCDC124|11
4	contig708920|SLC6A4|6
2	contig709407|CXorf22|12
1	contig71030|OGDH|11
12	contig71066|KRT19|11
2	contig711052|C11orf9|8
7	contig712508|E16C7|OPA
1	contig712735|ITIH2|8
2	contig713022|MEX3B|6
2	contig715289|TMCO7|11
