"Target"	"AverageTargetDepthAcrossHSP"	"max100AverageTargetDepth"	"Length"
"4971"	"contig318307|STK31|11"	8.21261400926528	9.84353522575636	232
"4972"	"contig318308|PRKCH|8"	15.8631017530924	18.0731593228358	280
"4973"	"contig318314|ANAPC2|6"	9.63253300019431	10.6687273231813	324
"4974"	"contig318317|PRDM8|8"	8.88991486616609	10.0417916402962	259
"4975"	"contig318329|GALNT10|6"	12.7036643482137	14.9767778387776	302
"4976"	"contig318330|SLCO3A1|3"	8.12821138049124	10.0623976463051	445
"4977"	"contig318339|SH3BP5L|11"	6.31730207157499	7.66305755430637	266
"4980"	"contig318348|CHAC2|11"	11.2859407148771	13.2302104143307	302
"4982"	"contig318351|ERGIC1|11"	12.7618581709053	15.9904237331467	306
"4983"	"contig318352|CKAP5|8"	9.73450069269905	11.0910034020704	241
"4985"	"contig318355|TSHZ2|11"	5.45853366441664	6.39034264070546	283
"4986"	"contig318358|C20orf11|6"	5.13936619419524	5.63349142150764	172
"4987"	"contig318365|BCAN|11"	8.33200907476804	9.62244424551036	285
"4990"	"contig318376|ECM1|11"	7.53654259867295	9.15437553240927	245
"4991"	"contig318381|CCDC14|9"	12.7521659520047	15.1587663428298	306
"4992"	"contig318382|HERC4|11"	9.86206622484764	11.6083959632944	295
"4993"	"contig318385|VPS52|11"	9.03928138165575	10.5514283052555	242
"4994"	"contig318386|C19orf29|11"	6.75782844059151	8.51299507822073	302
"4995"	"contig318387|UTP15|6"	13.4821399159461	16.4316875306232	388
"4996"	"contig318394|P2RX7|9"	9.10197270068859	10.9673882875722	364
"4997"	"contig318396|TMEM185A|7"	8.96540967278161	10.7250238403016	271
"4998"	"contig318401|GEMIN4|11"	5.97600293191462	8.12110575575673	363
"4999"	"contig318406|TGM6|11"	5.1232647488736	6.189995286738	392
"5000"	"contig318414|C20orf4|11"	11.0966154084636	13.8378235394753	394
"5001"	"contig318419|TCEA1|11"	8.46619877817869	9.643287998478	216
"5002"	"contig318421|RAB18|3"	15.5558674788923	19.8854849188582	239
"5003"	"contig318423|ACOT11|11"	12.2673161605686	14.15432117564	279
"5004"	"contig318426|SLITRK2|11"	5.94255348441013	7.015394173168	246
"5005"	"contig318428|ADAMTS3|6"	9.95658367327082	11.8228856372036	343
"5006"	"contig318432|PWWP2B|12"	8.42156558423897	10.2741663771351	342
"5007"	"contig318434|EVC|11"	10.674063853592	12.9348575433484	272
"5008"	"contig318441|RPS6KB2|7"	8.90324605546649	10.6228987613036	352
"5009"	"contig318446|AKAP9|11"	10.6738936796386	12.1442439549789	282
"5010"	"contig318448|PTPRO|11"	8.0474625548253	9.81295307282546	308
"5012"	"contig318451|TRMT2A|9"	9.92344819972589	11.2852577257724	263
"5013"	"contig318452|RPAP3|9"	17.1162465812264	21.2379961613325	364
"5014"	"contig318453|HEPHL1|11"	6.59257939021008	7.41301832613509	222
"5016"	"contig318462|RBL1|11"	10.1572922403626	12.6034083435536	370
"5018"	"contig318465|NLGN1|8"	12.4113066581897	14.6248922972535	286
"5020"	"contig318471|LEMD2|11"	8.43171255780047	10.1809846398065	352
"5021"	"contig318474|MCCC1|7"	11.663368466733	14.1582271203976	321
"5022"	"contig318475|HEATR5B|11"	6.16161821224229	7.14667161699237	224
"5023"	"contig318481|SLC25A17|11"	7.21661336693799	8.78923335769545	285
"5024"	"contig318485|PRICKLE1|8"	10.0242409054793	11.6112596588319	246
"5025"	"contig318486|KBTBD3|6"	13.7369654379195	16.9570548541255	370
"5027"	"contig318506|CTGF|11"	6.39063725173815	7.67105940115673	264
"5028"	"contig318509|HPS3|11"	10.954846533749	12.7343936176725	297
"5029"	"contig318513|SQLE|11"	5.6404901807558	8.04438068548146	402
"5030"	"contig318515|SYTL2|6"	9.76539438073616	12.2839273768522	370
"5031"	"contig318526|IGFALS|11"	7.3261342477382	9.53447647515527	278
"5032"	"contig318527|ZFPM2|8"	11.4383376459968	13.7230749592625	329
"5033"	"contig318533|SAMSN1|9"	13.48206479132	16.0143146631985	361
"5034"	"contig318534|NPM1|11"	4.54732735637102	5.02916426212805	347
"5035"	"contig318551|TRDMT1|6"	10.759364850049	12.2889292032289	263
"5036"	"contig318553|C17orf85|6"	12.0513869153361	14.0259667240142	287
"5037"	"contig318559|SERPINB6|11"	11.3815731808233	15.3566602711541	367
"5041"	"contig318573|SYNPR|8"	13.8817106774921	15.7843487534895	298
"5042"	"contig318583|GLRA2|8"	13.8724775441206	16.6082795087976	356
"5043"	"contig318584|UTP3|11"	13.2199399286879	15.0120518709233	273
"5044"	"contig318586|ANKRD43|11"	11.3986434747793	13.6685332065182	357
"5045"	"contig318587|ASUN|3"	11.1425423493054	12.648502530386	372
"5046"	"contig318594|UBE2R2|6"	10.813082691744	13.1120078234513	301
"5047"	"contig318596|DEPDC1B|6"	13.4837112285802	15.8659985512201	399
"5048"	"contig318598|COL4A2|11"	7.14658828603978	8.19701089034823	195
"5049"	"contig318599|FAM188B|11"	9.94270181020465	11.5707680389722	317
"5051"	"contig318604|MLYCD|3"	5.39602366912418	6.66827425839218	300
"5052"	"contig318606|RASA4|6"	5.29645403979635	6.39749472821091	330
"5053"	"contig318607|SH3PXD2B|11"	4.18086284156861	5.13975610527945	263
"5054"	"contig318612|PVRL2|12"	6.44095291711704	7.95159396262218	334
"5055"	"contig318614|GET4|4"	9.60457649368168	9.94984306781309	278
"5056"	"contig318615|KBTBD13|6"	3.93848158786569	5.43107799102727	353
"5057"	"contig318617|HIBADH|8"	14.5716333144998	17.7058213054518	391
"5058"	"contig318618|NAIP|8"	9.54685201952696	11.9051441513278	295
"5059"	"contig318624|TH1L|8"	10.7459758911551	12.1234246294547	252
"5060"	"contig318629|PMF1|11"	9.24769673839278	12.7284997427395	395
"5061"	"contig318630|BCS1L|11"	7.69814604757108	8.74523422713127	215
"5062"	"contig318641|CDKN2D|8"	8.33946907364549	9.95176197786509	251
"5063"	"contig318642|UBE2K|2"	14.3730165272172	17.3332597790175	334
"5064"	"contig318654|DGKQ|6"	7.9414191474953	8.718520497912	178
"5066"	"contig318664|ARSA|9"	10.2856847030801	13.4966302151831	226
"5067"	"contig318666|CYSLTR1|8"	11.3810985185735	13.9594135147875	391
"5068"	"contig318668|ARF6|6"	9.80064061187905	11.567650609872	278
"5070"	"contig318670|RNF169|12"	14.9458263418549	17.1705060627698	288
"5071"	"contig318671|CROT|11"	6.46496198993636	6.77356711479473	237
"5072"	"contig318687|FAM5C|6"	9.58024094507813	11.4548064928325	306
"5075"	"contig318692|NCDN|11"	10.0849033885576	12.8391726180099	382
"5076"	"contig318693|ZNF674|11"	12.6013028935093	15.1178647775364	347
"5077"	"contig318698|PLCL2|11"	5.33365136505904	5.91892228943091	178
"5078"	"contig318701|CDC42EP3|6"	7.69669581107845	9.36418922160436	248
"5080"	"contig318703|SETD5|11"	8.20608104593128	11.4010777439853	268
"5081"	"contig318708|HEATR3|9"	7.83438789001645	9.23131555583418	283
"5083"	"contig318719|RDX|6"	12.7611103812015	14.4228711529795	261
"5084"	"contig318720|C9orf100|6"	7.48332111914132	8.80596310088218	379
"5085"	"contig318723|PI4KA|6"	19.5060273882124	22.737860724122	317
"5086"	"contig318725|CCNE1|6"	7.05541070120273	7.50206427355127	300
"5088"	"contig318736|YKT6|7"	5.09322668686822	6.772950115738	416
"5089"	"contig318739|LOH12CR1|11"	4.55459924528052	5.63825965145273	273
"5090"	"contig318743|ANKRD6|11"	11.3571052835028	13.5401517741464	341
"5091"	"contig318746|CR2|11"	9.35474502931961	10.9079145033464	396
"5092"	"contig318751|CYBB|6"	13.6075027030484	15.8926182952489	360
"5094"	"contig318764|CYP4B1|11"	10.0549699324494	11.8307938454444	336
"5096"	"contig318768|TRAM2|6"	6.07605794224975	6.51673044334491	321
"5097"	"contig318770|ODF2L|11"	12.0687508117174	13.2959901907765	447
"5100"	"contig318784|KIF26A|11"	7.05049110883934	8.55664852248182	220
"5101"	"contig318791|BMPR1B|6"	4.49594633942445	5.48476605376436	293
"5102"	"contig318795|AK5|8"	6.89853861686173	8.24925558479982	306
"5103"	"contig318798|OGDHL|11"	12.3071038959616	13.6475347377035	246
"5104"	"contig31881|TRIM39-RPP21|11"	5.55801029456482	7.57594775748592	415
"5105"	"contig318814|ZDHHC9|11"	9.94399814285462	11.5371466361185	250
"5106"	"contig318816|GNAZ|6"	6.50685883121078	7.98423304418527	221
"5107"	"contig318819|SDAD1|11"	8.66734749075933	9.51223130113447	274
"5108"	"contig318831|CYP27C1|11"	7.06070046403484	8.71537797632327	289
"5109"	"contig318833|METTL19|3"	9.3966174605862	11.4863322158749	334
"5110"	"contig318834|D2HGDH|10"	11.5857810797909	13.7538791578722	321
"5111"	"contig318835|E7C1|OPA"	4.48790006640863	5.55505181077891	294
"5112"	"contig318836|CALR|9"	7.58546597628705	9.22038282359454	289
"5113"	"contig318837|ZBTB6|12"	10.5502739733733	11.3805114286133	188
"5114"	"contig318838|ALAD|6"	11.1466801723038	12.8517285691124	300
"5115"	"contig318842|SPATA2L|11"	4.07112411866535	5.38959742397691	372
"5116"	"contig318846|SEMA4A|11"	7.61023668288595	8.86156014049473	275
"5117"	"contig318847|BFSP2|6"	7.11483258406209	8.33809160697982	242
"5118"	"contig318848|SGK196|11"	10.1621989477576	12.132563787356	294
"5119"	"contig318850|PAM|9"	5.71138206169794	5.99153176500582	441
"5120"	"contig318852|RRM2B|6"	11.122004100836	13.6437054928163	345
"5121"	"contig318860|GLS|6"	8.67350131732563	9.38889657857327	404
"5122"	"contig318861|SPG11|11"	5.68660802912817	6.77323112215669	285
"5123"	"contig318863|DPY19L1|11"	11.3993451780982	11.4390806110387	406
"5124"	"contig318865|C9orf41|11"	11.2429907587638	13.4280849980249	312
"5125"	"contig318888|UCK1|7"	7.76222640955985	8.77255350010964	205
"5126"	"contig318891|MAD2L2|3"	10.460827241256	12.4591441403435	341
"5127"	"contig318892|GGA3|6"	8.15108590464307	10.1797621926464	385
"5128"	"contig318897|PEX14|2"	7.85960938911579	9.042064353122	209
"5129"	"contig318899|SLC30A6|11"	10.2715813133021	12.7090606119798	314
"5130"	"contig318901|VOPP1|8"	7.19000986983192	8.70137676867018	286
"5131"	"contig318907|GPR34|8"	9.69183231277517	12.5930488819058	391
"5132"	"contig318908|MAPRE1|11"	24.0987767941462	27.8294273691993	422
"5133"	"contig318914|MPEG1|12"	6.1293811491008	7.70383634533236	410
"5134"	"contig318915|ASPM|8"	11.1908911737143	12.8207392484685	257
"5135"	"contig318919|ALCAM|8"	6.65514593336043	8.38569800583527	387
"5136"	"contig318921|PUS7L|11"	5.95053883448295	7.86169943393927	393
"5137"	"contig318922|RAD1|11"	10.5262918267331	12.3742091518836	284
"5138"	"contig318923|PIGC|8"	4.72188934600615	5.33139041767292	198
"5139"	"contig318940|SENP7|11"	7.76015677344422	8.80936557354982	322
"5141"	"contig318958|POLR3G|11"	5.00948614235948	5.42242932555782	197
"5142"	"contig318961|TNFAIP8|11"	4.74546234445366	5.68801319492527	272
"5144"	"contig318972|RTKN2|11"	9.96075338750301	12.3364508271878	376
"5145"	"contig318979|LRRC61|11"	13.7026971697673	16.2155779996675	332
"5146"	"contig318980|DARS2|6"	6.31931173492606	7.85873297321309	259
"5147"	"contig318982|FKRP|11"	8.7267732024078	10.9980646677233	275
"5148"	"contig318983|RBBP4|5"	7.38400251666617	8.12515648121854	450
"5149"	"contig318996|EREG|11"	5.58125657667469	6.92588594489454	324
"5150"	"contig318999|E14A2|OPA"	7.34076607931431	9.148851489952	382
"5151"	"contig319002|RELL1|8"	13.4086941127721	15.2613104603496	321
"5152"	"contig319013|MGA|11"	8.95275404593666	10.5182425395175	277
"5153"	"contig319014|P2RY4|8"	8.29821634872159	10.0601820823933	306
"5154"	"contig319043|PRRT3|11"	8.50741956106707	10.1952693213911	333
"5155"	"contig319051|E13E6|OPA"	4.33001724295167	5.78159109533273	421
"5157"	"contig319060|METTL16|8"	12.0593089694984	14.2877837484382	326
"5158"	"contig319061|SRPK2|11"	7.79557211595339	8.94466511283255	272
"5159"	"contig319067|CLSTN2|11"	13.9154001684829	16.7064564187864	343
"5160"	"contig319068|PIGM|7"	8.98009420871219	11.2914771838235	329
"5162"	"contig319081|MCCC2|11"	14.1558930987621	17.2569187499206	315
"5163"	"contig319082|RNF168|11"	11.5375105270601	13.0961310512818	249
"5164"	"contig319085|ZNF407|11"	11.7363496984149	13.1988182365589	250
"5165"	"contig319086|FOXN2|11"	11.3198979452092	13.6521369423285	329
"5166"	"contig319099|PIGH|11"	12.885064808343	15.5459578337644	322
"5167"	"contig319101|ZFAT|8"	10.0279677968945	11.5399151011367	235
"5169"	"contig319104|CPNE3|6"	5.998086524182	5.998086524182	277
"5171"	"contig319110|EIF2AK1|8"	13.6952021755537	15.6154739239029	345
"5173"	"contig319127|BFAR|11"	11.657511715859	13.2031772171496	260
"5174"	"contig319140|PSMD5|8"	20.2536881809334	26.73503064898	379
"5175"	"contig319148|GOLGA5|6"	10.8518938224037	12.362571497092	221
"5176"	"contig319154|WWC3|12"	5.63557940217102	7.41460941488232	234
"5177"	"contig319159|USP38|11"	11.7627681729149	13.9702298922904	359
"5178"	"contig319164|KBTBD10|9"	7.86736126415709	9.51023054761727	250
"5179"	"contig319168|CDKL1|11"	17.9297708097704	22.245563706242	364
"5180"	"contig319178|NTF3|11"	9.80590837720885	11.7312674432342	341
"5182"	"contig319189|NCKAP5L|11"	7.54646782628672	9.00208177761855	352
"5183"	"contig319191|RAB40B|6"	11.482531710739	13.0044471819242	229
"5184"	"contig319208|SYDE2|6"	11.743755855927	13.9333656272482	269
"5185"	"contig319210|XPNPEP2|12"	11.2204786853806	12.6674234832033	297
"5186"	"contig319211|KIAA1045|8"	8.697572160186	10.1299382167922	291
"5188"	"contig319222|PFAS|9"	7.25055843825706	9.20903654020782	428
"5190"	"contig319233|FAM123B|11"	5.32147638769893	6.63823836126018	300
"5191"	"contig319240|FUCA1|5"	5.49991651452098	7.23290605986182	367
"5192"	"contig319258|C1QTNF1|11"	7.41150858827134	8.68273817299927	275
"5193"	"contig319265|USP14|3"	6.78052952225502	8.23518962223909	268
"5194"	"contig319266|TECPR2|11"	7.67299890699325	9.47772054077218	272
"5196"	"contig319276|TPPP3|5"	8.37472819836578	10.7536533818391	231
"5197"	"contig319277|TTC30B|6"	12.6283269339953	14.1838725666613	267
"5198"	"contig319280|FARP1|7"	7.10373361068046	8.67663002082418	280
"5199"	"contig319285|RTN4R|11"	8.43261770437903	9.86335465931491	306
"5200"	"contig319286|KIAA1211|12"	13.0998755721672	15.6556585880271	311
"5201"	"contig319288|EMILIN2|12"	7.68222575336584	8.75025189219782	190
"5202"	"contig319291|FAM50A|3"	12.1671448313297	13.6270739261211	347
"5203"	"contig319293|DDX28|11"	6.39209840013751	7.83874234078327	293
"5205"	"contig319300|ATP6V1C1|3"	11.7551460926386	15.4098783105145	389
"5206"	"contig319302|TAX1BP3|11"	8.19169638512386	10.4486642876175	416
"5207"	"contig319304|CYP2A13|8"	9.87035931778438	11.2801919651229	242
"5209"	"contig319325|CYP19A1|8"	9.26807723406952	10.9815556300591	341
"5210"	"contig319329|ERG|11"	4.34857309087029	5.13193431250885	194
"5212"	"contig319336|MELK|11"	6.62898390001595	7.33609865805334	258
"5213"	"contig319337|PKP3|6"	4.86845564858846	5.70849890364608	189
"5214"	"contig319345|KIAA0895|12"	5.04738679538847	6.92372309621182	237
"5215"	"contig319352|CYLD|6"	10.2161798778166	12.2034589475718	267
"5216"	"contig319353|TTC27|3"	8.6716762391453	9.80216826417672	243
"5217"	"contig319355|N4BP2|11"	7.1184759699838	9.29573695759145	376
"5218"	"contig319356|ZBTB1|11"	14.0840685819366	17.3384432330251	375
"5219"	"contig319359|MTMR4|8"	7.59717076372205	9.23582926190818	261
"5220"	"contig319375|FBLN2|11"	8.91223988190501	11.3842396571195	285
"5221"	"contig319376|PMS2|3"	8.42055781784479	9.07257380870145	313
"5222"	"contig319378|CORO2B|8"	4.66046461444386	5.34530055089345	192
"5223"	"contig319380|NSUN4|11"	4.82130403673179	5.52316306821218	328
"5225"	"contig319397|MYLK|9"	5.98538245876099	7.80211449524919	309
"5226"	"contig319402|RFWD3|6"	15.8818247666337	17.659153011652	239
"5227"	"contig319403|GRIN2A|6"	12.0645193184163	13.9058132376902	255
"5228"	"contig319405|RDH10|6"	7.35880227653085	8.551551709192	266
"5229"	"contig319407|MTMR1|6"	8.19904453884769	9.154077052792	208
"5230"	"contig319421|ROBO1|11"	11.0824678353058	12.9329084525449	294
"5231"	"contig319430|C22orf28|6"	10.4567885131598	12.8483332029055	274
"5232"	"contig319439|FAM59A|11"	10.8787513890419	12.8800770116031	352
"5233"	"contig319441|DHRS3|6"	9.45934560060512	11.40708455984	311
"5234"	"contig319444|XYLT1|11"	9.54285915237777	11.1294303071809	247
"5235"	"contig319447|TIPARP|11"	9.60342396151291	10.7375538869444	195
"5236"	"contig319450|SLC18B1|11"	12.2477700037009	13.4997096115889	286
"5237"	"contig319461|KCNG1|11"	10.9458889343886	12.2752386968744	231
"5238"	"contig319467|ATP7A|6"	9.59706678372432	11.6096984140056	290
"5239"	"contig319469|SOX10|8"	6.61890684719701	7.61709051575927	211
"5240"	"contig319470|RBM33|11"	6.01303716825679	7.86847110313345	373
"5241"	"contig319473|IDUA|7"	15.3024033114936	18.1641286508289	383
"5242"	"contig319477|VMA21|8"	8.38343529540729	10.5342685369516	334
"5243"	"contig319478|DUS3L|7"	14.3220113980495	16.9567045749844	372
"5244"	"contig319480|KIAA0947|11"	7.88508445572616	9.2481706970471	233
"5246"	"contig319492|PARD3|6"	14.9000263466092	17.6162644489845	417
"5247"	"contig319494|NOL11|11"	5.48650821506962	5.94711101594018	433
"5248"	"contig319495|IFNAR1|11"	12.5353830913493	14.5137960729475	335
"5249"	"contig319501|TAF3|6"	10.136141685567	11.8449596075438	318
"5251"	"contig319504|SLC25A37|6"	10.6216507238107	13.0771765797816	399
"5253"	"contig319509|ANKRD29|6"	12.6310825708797	14.9524112420405	359
"5254"	"contig319510|UGT2A2|12"	8.37582403516537	10.3406279757358	367
"5255"	"contig319515|LAMTOR3|6"	10.8464107562125	15.1573091759422	405
"5257"	"contig319518|DDAH1|6"	4.5715893260352	5.79102682661982	298
"5258"	"contig319529|5-Mar|6"	10.9638410164099	12.8046601141889	249
"5259"	"contig319530|RNF170|5"	13.8409819334978	16.3049967597745	281
"5260"	"contig319547|APBA2|6"	6.38201480272023	8.02744214709655	253
"5261"	"contig319555|NARS2|6"	11.6299812468052	14.0593453278591	366
"5262"	"contig319558|TCF7L2|11"	7.41870588384803	8.69680851034812	223
"5263"	"contig319567|GPR144|11"	6.96140355937261	8.77080386312436	387
"5264"	"contig319574|DAO|8"	10.6916862869568	12.3567070299333	259
"5265"	"contig319577|POLD3|11"	10.4776894963345	12.7090961975831	346
"5266"	"contig319578|ADIPOR1|6"	9.68714643279979	12.2992462712449	345
"5271"	"contig319618|NCL|8"	5.27841195337556	6.70210066491112	404
"5272"	"contig319619|CD163L1|6"	12.8462885666445	15.5715080943944	416
"5273"	"contig319624|KLF11|9"	10.9350125176199	12.9808641555322	281
"5274"	"contig319627|POLR3K|6"	10.6886537230787	13.1161278916724	358
"5275"	"contig319631|SLC39A7|6"	6.703888143221	7.68401677520473	215
"5276"	"contig319634|RNF103|6"	7.61234968684841	8.81553274757182	246
"5277"	"contig319644|PRSS23|11"	4.46245459197211	5.80485995677364	324
"5278"	"contig319645|PLA2G4F|11"	9.99080598603517	12.1615082022316	338
"5279"	"contig319648|RDBP|9"	4.64042400136868	5.59921325582212	339
"5280"	"contig319658|TRIB1|8"	10.813307034097	13.188050088074	389
"5281"	"contig319660|NME6|11"	7.3142088799971	9.16148244850062	364
"5282"	"contig319665|ARHGAP23|9"	11.4722766862021	14.1620398709669	350
"5283"	"contig319668|RAC1|11"	10.0431538023132	12.1605392981575	340
"5284"	"contig319674|ANKRD2|7"	9.92290605720455	11.160628709264	252
"5285"	"contig319696|MOGS|11"	10.9244957421145	13.4014648674615	308
"5286"	"contig319698|DUSP7|6"	7.25427688942282	9.39636728594836	333
"5287"	"contig319700|SELO|11"	4.9808317618108	5.97185391829901	269
"5288"	"contig319706|SLC2A2|11"	16.5210495670305	19.8678115438178	405
"5289"	"contig319708|LRRC31|11"	7.31009225753573	9.261473793174	386
"5290"	"contig319712|TCTA|11"	9.71699334399865	11.3618941699233	312
"5291"	"contig319718|MDGA2|6"	6.53868242659075	7.58039725873432	220
"5292"	"contig319722|CHGA|11"	6.05676022742845	7.12622621206036	262
"5293"	"contig319724|ENPP5|11"	11.1489475606223	12.5805334184913	205
"5294"	"contig319726|MCM3AP|11"	8.07773907043319	10.1757005897665	304
"5296"	"contig319728|TAF5|6"	10.363889713505	11.757413741846	322
"5297"	"contig319729|COPZ1|8"	13.4927536159102	15.8669020495133	293
"5298"	"contig319731|TRMT6|11"	11.3084164048183	12.9015996350365	235
"5299"	"contig319733|OCSTAMP|11"	11.5386227196984	13.6940357416971	433
"5300"	"contig319740|PIBF1|6"	4.69139850249446	5.19506406828949	298
"5301"	"contig319751|EHMT2|6"	5.05703902156639	6.86838052255418	390
"5302"	"contig319754|FLRT2|12"	6.3913026031744	7.72591818571989	358
"5303"	"contig319757|BANP|6"	5.37731304500159	6.38044505490655	240
"5304"	"contig319761|BCHE|11"	8.33364947273918	9.53891790771146	290
"5306"	"contig319775|C17orf48|6"	12.0003678525717	13.7711677853275	291
"5307"	"contig319783|ASPN|12"	8.5888378024777	10.42826259908	392
"5308"	"contig319786|HIBCH|8"	15.9676960439084	20.4881435684258	350
