"Target"	"AverageTargetDepthAcrossHSP"	"max100AverageTargetDepth"	"Length"	"informativeSNPs"
"3523"	"contig315950|NUP85|7"	12.0472715712439	13.9391865343942	285	2
"3524"	"contig315956|SNIP1|11"	7.97095715286776	9.73112662088454	216	4
"3526"	"contig315959|BIRC6|3"	9.72587852172207	12.0405673957136	276	3
"3527"	"contig315962|CCPG1|11"	15.8758986969821	19.9954963969595	294	4
"3528"	"contig315964|CLASP2|8"	11.053704923654	12.4515415195004	252	4
"3530"	"contig315970|TTC7B|6"	13.6799297632152	16.16342073331	345	7
"3531"	"contig315971|RAD51AP1|8"	7.4096861076544	8.89428082321964	252	7
"3532"	"contig315972|EXOC3|8"	10.6887670120396	13.7149291577919	325	6
"3534"	"contig315978|METTL1|11"	5.24074618489666	6.27123385441855	278	4
"3536"	"contig315982|SSFA2|9"	11.3447369978445	12.9542308965029	260	7
"3537"	"contig315983|MFN2|3"	8.18979345309687	9.95253469218382	309	2
"3538"	"contig315985|ERO1L|8"	9.38080222715449	11.5998284397538	352	3
"3539"	"contig315987|LIN9|6"	16.9827728653316	21.8267896852289	351	3
"3540"	"contig315990|LIPG|7"	8.34443738164764	9.51298666613661	258	1
"3541"	"contig315991|SCYL3|11"	12.2764964495451	14.3356414671882	291	2
"3542"	"contig315996|PRMT5|9"	14.8137958311568	17.87551560737	331	6
"3543"	"contig315998|RPAP2|11"	13.2044434384742	19.0894398376738	421	5
"3544"	"contig315999|SSRP1|9"	4.34325923525007	5.62652699476473	263	4
"3546"	"contig316008|DFFB|11"	7.35088483155856	8.62015085309221	272	5
"3547"	"contig316010|VCP|11"	8.70981536447207	10.1360323754433	306	6
"3548"	"contig316012|MANBA|11"	5.58391818191126	6.09633214743086	302	3
"3549"	"contig316013|PDE12|6"	11.3318899655351	14.1837165328506	438	1
"3551"	"contig316020|SLC25A13|3"	5.80780660941665	6.14667674367364	267	2
"3552"	"contig316022|TXNIP|9"	7.65902649083727	9.39425676518436	321	3
"3554"	"contig316033|ACOX1|11"	8.35833721282885	10.3445904521871	338	9
"3555"	"contig316034|DAPK1|8"	10.5713055382077	12.6567792890249	311	7
"3556"	"contig316036|ABHD12|8"	10.4812868310324	13.0819259116235	398	6
"3557"	"contig316037|HDAC4|9"	6.04090653040339	7.42228092354146	280	3
"3558"	"contig316042|MED24|7"	4.54016157616439	5.25533518893673	218	8
"3559"	"contig316045|UVSSA|11"	13.5032610515819	17.6126061111424	432	8
"3560"	"contig316046|NCEH1|11"	9.28175393324761	11.31240301692	348	6
"3562"	"contig316053|B3GNT2|6"	12.2969587314702	14.2716671433618	311	3
"3563"	"contig316054|EXOC6|8"	6.30173565318513	8.16332410495427	221	2
"3564"	"contig316058|ZFAND4|8"	7.80253449066011	9.58382545700309	343	5
"3565"	"contig316068|DPP10|7"	11.2776303256455	12.6403875638938	210	3
"3566"	"contig316069|PKN2|7"	11.1621721568212	13.8208236059773	352	5
"3567"	"contig316075|STIM2|5"	8.76084537097672	10.9351563755175	335	1
"3569"	"contig316088|BLMH|6"	6.58212270393309	8.47927649868364	350	6
"3570"	"contig316089|TCF7L1|11"	6.26399886814568	6.89728030964237	158	2
"3571"	"contig316090|SART1|6"	8.98223461202923	10.2742837062827	346	2
"3572"	"contig316091|NLN|11"	13.2101583729408	16.9649687094089	359	2
"3573"	"contig316092|PRPSAP1|11"	11.2877091138088	13.4060050904471	320	8
"3575"	"contig316101|CENPF|11"	11.2439276170511	12.3031298153531	219	3
"3576"	"contig316106|PNN|6"	13.3705835850418	15.9413651769131	359	6
"3577"	"contig316107|MCM6|3"	12.9246903562441	13.930986233072	311	1
"3578"	"contig316108|EXTL3|8"	12.405769563111	17.9545185432304	409	1
"3579"	"contig316110|WEE1|11"	10.3825763697277	11.9695723365018	238	2
"3580"	"contig316112|PCDH7|11"	5.3546699305348	6.15173732162418	232	3
"3581"	"contig316114|HEATR7A|11"	11.4015420611951	14.3146265520207	313	4
"3582"	"contig316116|IMPAD1|11"	10.2801343490182	11.5257521587247	201	5
"3583"	"contig316119|ATRIP|11"	6.99137392933196	8.37159843118509	295	5
"3584"	"contig316123|ST3GAL6|8"	9.86206123456421	11.667543993994	348	4
"3585"	"contig316124|E13A6|OPA"	14.4944351278353	17.4391777037795	390	7
"3586"	"contig316128|ITM2A|6"	6.7664931034578	7.85442811683855	366	4
"3587"	"contig316129|TMCC1|8"	11.6040628637251	13.36227380049	249	3
"3588"	"contig316133|ANO9|6"	9.15420269311891	10.9152390564187	248	3
"3589"	"contig316135|GLTPD1|6"	12.225914377902	13.4111895173235	212	1
"3591"	"contig316137|SFMBT2|8"	9.47854392929727	10.6135529937855	226	1
"3592"	"contig316141|CH25H|8"	3.69909947998825	6.00830454455382	433	10
"3593"	"contig316147|TANC1|11"	8.18531780966849	9.93292277674418	323	2
"3594"	"contig316149|NBAS|6"	8.93698534315622	9.67063471699963	279	1
"3595"	"contig316153|CYP20A1|6"	21.5733541887703	28.6476875034096	414	1
"3596"	"contig316155|C16orf48|6"	8.36917695461484	10.7582681274262	369	7
"3597"	"contig316157|TMEM51|11"	9.96636430248629	11.6457372658664	252	4
"3598"	"contig316159|ITFG1|6"	9.43005245823489	11.0611528610751	269	4
"3599"	"contig316162|GPR125|6"	12.9478722424393	15.7403370445569	307	3
"3600"	"contig316163|NCOA6|11"	7.5475037859274	9.11116416023782	286	7
"3601"	"contig316176|TBCCD1|11"	13.095379362859	16.9844626484102	324	2
"3602"	"contig316181|DBNDD2|8"	10.6664655157625	13.0674327068122	308	2
"3603"	"contig316182|TAT|11"	6.61801022220206	8.15687911525255	365	3
"3606"	"contig316197|ATG9A|6"	7.18927088300114	9.18907955370855	287	4
"3607"	"contig316199|ARL11|11"	10.5810580608771	12.186675502658	261	11
"3608"	"contig316205|KCNK5|8"	10.0705490083839	12.9516450289229	433	6
"3609"	"contig316207|EDEM1|6"	8.38648934707511	9.32392775097109	266	3
"3610"	"contig316208|PIGT|7"	10.7075118466094	12.4977004302558	258	5
"3611"	"contig316218|EPSTI1|11"	12.5057479057475	15.0106954611996	409	8
"3612"	"contig316219|ALOX5|11"	8.89530184379401	11.2636055307705	334	3
"3613"	"contig316228|TERF2|11"	11.7617609692478	14.3090704777644	386	4
"3614"	"contig316231|BBS7|3"	14.0042649216871	15.8017927208744	256	2
"3615"	"contig316234|NFKBIA|11"	11.0190912973166	12.5409370190833	250	1
"3617"	"contig316240|E11G11|OPA"	13.871211417953	16.1432146229755	399	4
"3618"	"contig316244|SPICE1|11"	11.5303959445674	13.8813069720087	314	7
"3619"	"contig316245|SOGA1|11"	8.68596510067552	10.7180348481133	334	3
"3620"	"contig316248|SPECC1|8"	10.1666044770118	11.7606388223653	261	3
"3621"	"contig316253|METTL22|7"	7.64602128287734	9.16201789293927	297	5
"3622"	"contig316255|SIK1|12"	8.18152664295525	9.62392833923873	378	14
"3624"	"contig316260|HS6ST1|11"	4.5569877630877	5.27809272147564	210	3
"3625"	"contig316261|MED15|6"	9.06235657880215	11.9177820370071	375	2
"3626"	"contig316263|GTPBP5|6"	11.2385770775112	14.4384076124716	426	6
"3627"	"contig316276|F2R|11"	6.93908984969534	8.41481293826	271	11
"3628"	"contig316279|FAM208A|11"	13.7897769010747	15.799088417478	260	4
"3630"	"contig316290|MST4|3"	13.8703585439158	15.4237218009135	231	2
"3631"	"contig316292|CDH3|9"	12.9470482805515	16.4649757989718	431	10
"3632"	"contig316293|ARMC1|4"	12.2830752320279	14.0341470505069	262	3
"3633"	"contig316294|NDOR1|6"	7.27982777532295	8.04938191682	278	2
"3634"	"contig316296|E7A6|OPA"	8.42558793529654	10.5555727737856	297	4
"3635"	"contig316297|PHLPP1|11"	12.4529917679581	14.1151295933673	268	1
"3636"	"contig316300|TEX10|11"	7.9925652884817	9.876256540504	316	3
"3639"	"contig316314|PHF20|11"	10.2332151303275	11.465476259758	191	2
"3640"	"contig316315|UBL7|7"	11.4916647168964	13.7258025169629	350	5
"3641"	"contig316316|C10orf12|8"	6.50402969056174	8.09505516054054	321	6
"3642"	"contig316319|NEK1|11"	12.0264018437933	14.2112605459075	292	4
"3643"	"contig316322|PIGU|6"	8.49995220603915	9.881301196578	281	4
"3645"	"contig316325|TMEM229B|8"	9.17972255391426	11.5653057625286	334	4
"3646"	"contig316326|URB2|11"	8.97898287258046	10.2784425104805	214	4
"3647"	"contig316332|HINT3|8"	16.2402004204336	18.7365131773756	317	3
"3649"	"contig316349|NTRK2|8"	7.05700007786729	8.97118699142691	243	2
"3650"	"contig316350|GNL3L|11"	6.23866640091109	6.85133982594091	307	2
"3651"	"contig316353|TMEM19|11"	14.164349001063	17.4946097532589	352	4
"3652"	"contig316355|MYPOP|8"	5.57281849138592	6.50852034248218	206	5
"3653"	"contig316364|DYRK2|6"	4.94516295899319	7.00994080251855	339	2
"3654"	"contig316370|TMEM68|6"	13.0347029204641	15.9924851407749	382	9
"3655"	"contig316377|SULT1C2|7"	7.93382655709249	9.13244975126255	222	2
"3656"	"contig316381|PSMD11|8"	5.14514333935248	5.83188975838449	386	2
"3657"	"contig316383|HECTD1|8"	7.53830584990301	9.01186510447509	302	5
"3658"	"contig316384|RAD18|11"	7.5189548395374	8.51360605677491	235	5
"3659"	"contig316393|STXBP5|6"	14.0478544954437	16.0409447526225	311	3
"3660"	"contig316394|WAC|7"	15.65683861112	18.2679331267804	359	2
"3661"	"contig316395|IFT80|6"	12.2233952258364	14.0758325375495	266	6
"3662"	"contig316396|MED18|6"	9.22468161317716	10.4018287233536	242	1
"3663"	"contig316397|GBF1|6"	12.3159505228107	14.9216628846091	412	7
"3664"	"contig316398|RNF121|4"	7.62125781498612	9.87989511862436	380	7
"3665"	"contig316404|STAMBP|8"	5.58286515375458	6.89260906846273	302	4
"3667"	"contig316411|USP36|11"	6.49477574324672	7.26381910840806	223	6
"3668"	"contig316420|VKORC1L1|11"	8.7843735890693	10.2365009893638	257	1
"3669"	"contig316422|TSR1|6"	4.76773077153155	5.38111918478691	322	2
"3670"	"contig316426|CANT1|6"	6.84493215807262	8.56711523384527	354	11
"3671"	"contig316428|OCLN|6"	7.30367562834552	8.43712724465709	266	4
"3672"	"contig316434|HEXIM1|11"	13.4174589359047	15.5417847998593	324	6
"3673"	"contig316439|ACAD11|8"	8.68773578219329	10.1676671762202	266	2
"3674"	"contig316441|DUSP11|8"	7.42355014323112	8.13855422872946	317	3
"3675"	"contig316443|E6C6|OPA"	8.91044921125445	11.1877212640009	384	4
"3676"	"contig316444|EFHC2|11"	8.43144757698479	9.82838849368873	245	1
"3677"	"contig316445|7-Sep|3"	5.65801337060959	6.63323203143273	218	4
"3678"	"contig316446|C2orf49|11"	12.090826332462	13.8593146413135	263	7
"3680"	"contig316451|LCA5|12"	5.15585249832597	5.88005207322473	209	1
"3681"	"contig316453|THADA|11"	10.1525863186922	11.4812007266335	287	3
"3682"	"contig316455|E18A10.2|OPA"	10.4050103615459	12.6168049145875	391	12
"3684"	"contig316464|CUL2|1"	9.70143738830335	11.2084207035884	247	1
"3685"	"contig316466|ELF1|11"	7.02997402289292	8.13160520669382	217	6
"3686"	"contig316472|CYP7B1|11"	14.3887211231698	16.1646925020598	228	6
"3687"	"contig316474|RPP40|11"	6.81103667521455	7.63301876065873	206	2
"3688"	"contig316478|CNOT7|6"	22.6908462716864	27.768595681012	385	2
"3689"	"contig316483|EIF2A|6"	11.3276443696609	12.9787106426705	277	8
"3690"	"contig316485|GALNT4|6"	11.5758091743989	13.3944180195155	292	3
"3691"	"contig316487|ADCYAP1R1|11"	11.3380562788417	12.7756359837305	314	4
"3692"	"contig316491|RRP36|8"	11.4612025273142	13.7632196606538	375	5
"3693"	"contig316492|CSNK1G3|2"	11.8920879975796	13.4444980203153	259	2
"3694"	"contig316494|BLZF1|6"	15.0718125005502	18.4911534803251	349	3
"3695"	"contig316498|LPHN3|8"	5.67017398446361	7.364543917404	425	1
"3697"	"contig316509|CAMLG|11"	10.5053562421441	12.0691944414663	209	6
"3698"	"contig316511|C17orf61|8"	12.7616346638962	15.2825476543475	354	8
"3699"	"contig316513|FOXRED2|9"	14.2847916241173	17.8275358989664	407	8
"3700"	"contig316520|MEX3C|11"	11.8227449628416	13.6650368834598	300	2
"3702"	"contig316527|C5AR1|11"	9.78035822076901	11.2503289857371	247	2
"3703"	"contig316530|CEP70|11"	12.9391223076696	15.2919562782049	347	9
"3704"	"contig316531|SMARCAD1|6"	10.2383981464335	11.2454268657107	306	1
"3706"	"contig316544|BICC1|11"	6.363238622792	6.97901833884345	260	2
"3707"	"contig316545|VPS53|6"	6.63559030981129	8.67804293707073	351	1
"3708"	"contig316546|CCNE2|6"	11.0868580549401	13.5646580314573	311	4
"3710"	"contig316550|PHOSPHO2|11"	10.7291241066842	12.4809096199491	323	1
"3711"	"contig316552|EPHA7|6"	6.27865107778515	6.936166223212	197	1
"3712"	"contig316554|FAM3A|6"	5.7199445734426	7.01113831955073	289	1
"3713"	"contig316556|DHRS7C|11"	8.62602402364814	10.0034247205622	210	1
"3717"	"contig316563|SYNE2|11"	12.4556331504084	15.3177749650902	351	2
"3718"	"contig316568|ZNF217|11"	12.8297142289673	13.7200857346632	191	4
"3720"	"contig316575|PTP4A3|8"	13.0727453839666	15.9605891482924	302	3
"3721"	"contig316577|BTN1A1|11"	7.30917657718497	10.4237482306545	300	6
"3722"	"contig316578|SEC23A|8"	11.0272253481977	12.5870174792216	235	2
"3723"	"contig316579|XRN1|12"	13.3067037433155	15.0351438161885	248	5
"3724"	"contig316580|MAT2B|12"	14.0137629221618	16.8268436655082	397	8
"3725"	"contig316581|CCDC137|11"	11.6737207230915	13.9482711452381	345	8
"3726"	"contig316588|CCNC|1"	12.0307763374497	15.2561510669618	439	3
"3727"	"contig316589|KDM1B|6"	8.1364813308271	9.69106646892873	303	5
"3728"	"contig316597|KATNA1|6"	10.6069240802511	12.7735142649404	333	6
"3729"	"contig316598|PES1|9"	8.49290598222936	10.0141858716222	265	4
"3730"	"contig316600|TRAF3IP1|11"	7.74520343713895	9.20181997284527	314	4
"3731"	"contig316604|BACE2|8"	7.44412155424899	9.30035785625854	239	1
"3732"	"contig316608|ZNF281|11"	15.9002656498649	19.0081430779822	383	1
"3733"	"contig316612|ZFP2|8"	6.77789206189382	7.78526347591655	206	7
"3735"	"contig316621|PBX1|7"	5.50490197020068	6.76341124690752	240	1
"3737"	"contig316624|PTPN6|7"	7.76268803034455	8.18128310614655	296	2
"3738"	"contig316627|GFM1|7"	4.84171145410145	5.18195498063527	272	3
"3739"	"contig316628|KLHL7|3"	9.36824029446777	10.7831217539998	242	3
"3740"	"contig316629|ANGPTL7|6"	4.97765900433467	5.93968778704127	324	6
"3741"	"contig316631|THOP1|11"	12.8837520118406	19.1492835570142	362	2
"3742"	"contig316634|KBTBD4|6"	7.76694645960302	9.05186704987455	274	3
"3743"	"contig316636|COG7|6"	9.8670205311943	12.1285440291376	359	7
"3744"	"contig316642|SLC19A1|11"	11.0854433208268	13.7953021485	314	2
"3745"	"contig316645|PIGG|11"	13.2636353191187	15.031370572956	276	1
"3746"	"contig316648|C5orf34|11"	11.6241509915403	13.6152058846602	286	7
"3747"	"contig316651|SPATS2L|10"	9.43877058527656	11.2479179947835	270	2
"3748"	"contig316658|CASC4|6"	9.93723728836332	11.4740719893918	280	1
"3749"	"contig316662|ZFYVE27|8"	5.92918408878567	6.64844415690709	203	5
"3750"	"contig316668|PIGA|11"	12.5784038323436	15.060230539558	343	2
"3751"	"contig316679|TRAK2|8"	9.80744530694551	12.1968068548697	385	5
"3752"	"contig316680|GGCX|7"	9.69059962763757	12.6042592764484	316	7
"3753"	"contig316697|PHRF1|11"	5.38519236603413	6.50796863396909	310	7
"3754"	"contig316701|SLC29A1|11"	6.90485286711967	7.02211289365182	384	1
"3755"	"contig316705|SLC30A1|11"	12.6360452025271	14.7606702930864	335	1
"3756"	"contig316708|CKAP2|11"	8.5930670929154	10.3131176346228	320	3
"3757"	"contig316711|RGMB|8"	6.74792488515849	7.91019058311564	251	2
"3758"	"contig316719|DEK|7"	8.69186214584006	10.4745355267684	330	4
"3759"	"contig316720|SPOCK3|6"	14.3109012488593	16.4011703090216	279	1
"3760"	"contig316730|DESI2|3"	13.8826366065014	16.7455675929096	369	4
"3761"	"contig316733|GTSE1|11"	11.3969706802242	12.9291436064298	294	2
"3763"	"contig316736|DHX57|11"	14.3553449193666	16.8017863394624	410	8
"3765"	"contig316747|FANCD2|8"	10.7852812646857	12.579511253796	286	4
"3766"	"contig316750|ARHGAP17|11"	10.1013126624914	11.7717200099802	296	5
"3767"	"contig316754|ACTR10|7"	12.0959860847158	14.3257741345698	221	3
"3769"	"contig316760|ZNF142|11"	7.93956069527025	9.22882642278386	228	7
"3770"	"contig316762|LRPAP1|9"	7.3749049439664	8.81807551566818	247	8
"3771"	"contig316765|SORCS2|8"	16.032670406853	19.188709058284	236	2
"3772"	"contig316767|VLDLR|6"	8.96318194084646	10.7625362560184	286	5
"3773"	"contig316769|HSD17B4|6"	5.89447429373824	6.65019947200254	315	1
"3774"	"contig316772|COBRA1|6"	9.67471683136113	11.9088553610355	355	4
"3775"	"contig316779|PCDH18|6"	4.72442775720354	5.68480449510473	265	3
"3776"	"contig316780|MTHFR|6"	8.33775426279201	9.57908114404018	248	1
"3777"	"contig316781|KIDINS220|11"	15.5089265486984	17.7324587063182	377	1
"3779"	"contig316787|LEPRE1|9"	10.5405841424968	11.8945404679795	347	1
"3780"	"contig316793|TULP4|6"	12.3501850025749	14.4242519500998	228	1
"3781"	"contig316794|FBXO7|8"	14.0853520696455	16.5722518112575	276	2
"3782"	"contig316800|PJA2|12"	9.1174687283105	11.2847069987487	272	2
"3783"	"contig316803|PEX12|11"	9.03785378294388	10.5643372013524	312	2
"3784"	"contig316807|MYOT|11"	14.0385452560256	16.0030337766636	328	3
"3785"	"contig316809|CDC6|11"	8.69834897890563	11.2075643605267	370	10
"3786"	"contig316813|CPN2|11"	7.06759578545413	8.21308995549273	308	2
"3787"	"contig316814|TEN1|11"	5.92248898456014	6.94233503613346	260	12
"3788"	"contig316817|ISLR2|8"	9.9634419281145	12.5691343601753	353	5
"3789"	"contig316818|DUSP16|6"	5.51761043196169	7.48719130345418	336	6
"3791"	"contig316824|ZNF592|11"	7.29456233406884	8.92057989731868	360	1
"3792"	"contig316825|NRP2|11"	5.8467713849233	7.15818267135945	279	1
"3793"	"contig316826|SLU7|6"	11.1938171247342	13.5937599516238	294	5
"3794"	"contig316828|RCC1|7"	10.2108930884795	12.0400286093747	319	6
"3795"	"contig316833|TRAF3IP2|7"	7.58929126687765	8.79223533528873	251	5
"3796"	"contig316835|KRTCAP3|11"	9.46299444858779	11.295615159726	369	7
"3798"	"contig316842|TADA3|6"	5.1930729054352	6.25967742115927	353	3
"3800"	"contig316854|GLA|11"	6.35700625356369	8.138517857094	378	6
"3801"	"contig316856|SKA3|8"	9.35425882818064	11.8531458189292	355	9
"3802"	"contig316858|STX8|9"	7.73950890954205	9.28042241883891	225	3
"3803"	"contig316861|PVRL4|11"	10.9689067212103	12.5566637310658	307	3
"3804"	"contig316865|FAM190A|12"	8.52064829679558	10.127102451186	206	1
"3806"	"contig316872|EGR1|11"	7.62141421196044	9.28615728546637	253	3
"3807"	"contig316878|RETSAT|11"	4.89640778115553	5.80749601444647	240	1
"3809"	"contig316881|MAOB|6"	9.95567730285122	10.2996076394742	214	1
"3810"	"contig316885|DDX54|9"	12.1061257629173	15.1456185123871	353	11
"3812"	"contig316887|ALS2|6"	4.71549225057358	5.08543468561618	332	1
"3813"	"contig316889|CDC42EP4|8"	6.44602190268402	8.81935057908818	393	3
"3814"	"contig316890|HK2|8"	21.6909768295756	25.8532002510211	392	4
"3816"	"contig316895|LRRC4C|8"	11.1166537834821	13.8131558438315	386	1
"3817"	"contig316898|PITPNB|3"	5.06720098623467	5.66990578560945	267	3
"3818"	"contig316900|SCLT1|11"	12.3403788088967	13.4970180233758	259	2
"3819"	"contig316911|ELOVL5|6"	22.6366229948528	26.644922609	428	5
"3821"	"contig316918|FAM171A1|11"	9.97078518722576	11.6446910966087	216	1
"3822"	"contig316921|CASP9|11"	9.63516711167396	10.8343410101785	334	2
"3823"	"contig316923|UHRF1BP1L|11"	9.08476034542731	10.3108775154553	229	1
"3824"	"contig316925|MRPL48|6"	10.9047346966516	13.8887483108215	397	12
"3825"	"contig316931|BNIP3L|6"	10.8990787993912	13.459970502342	388	4
"3826"	"contig316932|MCMBP|7"	10.9412631302368	13.1197908677627	320	6
"3827"	"contig316937|SUCLG2|2"	12.5943525558995	14.2311938213473	307	1
"3828"	"contig316941|PEAK1|11"	4.96035800763521	5.9474309564074	268	5
"3829"	"contig316946|CASP10|11"	6.6461091945292	7.58415967564418	230	4
"3830"	"contig316953|PLS1|3"	13.5633114032296	16.4155921643149	378	7
"3831"	"contig316954|ZNF518A|11"	13.2022784160398	14.4421043154927	222	1
"3832"	"contig316958|SHANK2|8"	11.157016974505	12.853602221648	274	1
"3833"	"contig316959|PRKRA|12"	8.04261710182382	9.65718979684146	275	9
"3834"	"contig316962|ATL3|4"	7.35878185999739	9.69009039198291	258	7
"3835"	"contig316964|HOMER2|11"	8.24811760216298	9.59854601659345	280	5
"3836"	"contig316967|ANP32B|12"	11.1413993256116	13.0646203723882	321	4
"3837"	"contig316969|WBP1L|11"	11.1863991045663	13.6371274188664	337	5
"3838"	"contig316971|EPS15|6"	10.6816172004115	12.6231296916744	318	1
"3839"	"contig316975|PCDH19|6"	4.75413077994508	5.87038089741468	240	5
"3840"	"contig316976|COBLL1|6"	13.1240434771487	15.1766223045258	310	3
"3841"	"contig316978|ENTPD4|11"	7.35873506301166	8.26052279078545	210	5
"3842"	"contig316981|SF3A3|11"	12.6783146532422	14.7647595457973	323	4
"3843"	"contig316983|ALPK3|11"	14.7732161179366	17.6019320746318	350	6
"3844"	"contig316988|ZBTB33|12"	12.2024326598294	13.9457275350934	272	4
"3845"	"contig316990|IPCEF1|11"	11.6961961830481	12.9553780951871	202	6
"3846"	"contig316993|FBXO16|6"	14.4459715586253	16.182856465064	228	2
"3847"	"contig316996|SHROOM3|11"	9.84532757334029	11.9416245962899	408	3
"3848"	"contig316997|LOC388210|11"	9.80704124551959	10.3400587502005	321	2
"3849"	"contig317002|NKTR|11"	14.8698314748105	17.8462165817891	419	6
"3850"	"contig317003|PIGW|11"	12.1681099141067	14.939582711568	286	3
"3851"	"contig317004|CWH43|7"	10.3556735547345	12.5400690739316	365	9
"3852"	"contig317007|MESDC1|6"	18.0210286627498	22.4302837921387	356	1
"3853"	"contig317008|CLDND1|6"	5.96924739720367	7.22408447679164	392	5
"3854"	"contig317009|SMARCAL1|6"	4.77939586732036	5.36096807329473	234	1
"3855"	"contig317010|PYCRL|11"	9.1146313894328	11.3431219410307	337	4
