Target	Length
contig217789|C2orf62|11	353
contig330675|SYCP1|12	262
contig316228|TERF2|11	386
contig326428|BLOC1S2|6	308
contig147264|NUDT17|11	353
contig189049|WWC1|7	385
contig319302|TAX1BP3|11	416
contig318046|MSH6|11	266
contig138515|POLR2K|8	161
contig315574|SLC35C1|8	278
contig314916|NOL6|11	356
contig346145|MOSPD1|11	354
contig317772|TPRN|8	440
contig325338|EEF1A2|5	355
contig93892|MED10|6	225
contig194709|CDK2AP2|8	233
contig321082|ITPR1|6	159
contig315557|ACSS3|6	302
contig317233|TPK1|6	340
contig202443|ANKFY1|6	300
contig315499|JAG2|6	290
contig210963|CBWD1|9	154
contig133960|PLOD2|8	357
contig315184|RBM19|7	334
contig314912|MCM2|6	357
contig191723|FAXC|6	279
contig190937|GALNT12|6	355
contig341021|LIPT1|6	230
contig120917|NDUFA6|8	309
contig202690|DTX3L|8	251
contig319515|LAMTOR3|6	405
contig326468|CCRL1|6	266
contig317598|TP53I11|6	265
contig135201|UBE2V1|6	347
contig155563|KTN1|8	259
contig314469|ELF3|11	336
contig315456|CCNI|6	227
contig321577|FEM1B|6	294
contig205548|MYD88|12	371
contig326094|OSTalpha|11	343
contig317906|POT1|11	318
contig238924|MRPL4|11	397
contig318527|ZFPM2|8	329
contig315616|CIRH1A|11	381
contig139659|DYNLT3|8	350
contig316383|HECTD1|8	302
contig327672|EMILIN3|11	369
contig322286|GSTZ1|11	339
contig321389|CREG1|8	363
contig113352|SH3BP2|8	240
contig235186|O3FAR1|11	368
contig112703|MYLPF|1	157
contig111532|SMG6|6	358
contig343402|NTS|8	316
contig372869|PDP1|6	292
contig202876|ARMC6|6	264
contig321541|NXPH1|6	327
contig317205|JPH2|11	296
contig316803|PEX12|11	312
contig325066|CTSK|6	216
contig315442|PLCG1|6	312
contig314742|MYBPC3|6	268
contig314331|WDR26|6	300
contig316942|MFSD6L|8	346
contig88758|BRD2|6	324
contig482562|DDO|11	298
contig617019|ZNF536|11	247
contig163373|SUCLG1|6	436
contig321493|POLR2D|6	226
contig209080|DNAH17|8	208
contig318908|MAPRE1|11	422
contig62375|WDR96|12	264
contig322619|NIN|11	174
contig319976|RGS3|6	411
contig122570|CLEC2D|11	287
contig118274|AIFM1|8	191
contig147645|CCDC13|6	380
contig90818|ENTPD6|8	448
contig201673|LZTR1|11	331
contig330490|ATF6B|11	279
contig205164|WFDC8|11	307
contig324815|FAM206A|11	265
contig192477|SPAG6|6	239
contig190417|MAP1LC3B|6	269
contig205950|SLC17A8|8	426
contig371673|GALT|8	251
contig98834|KPNA2|6	267
contig85448|XPO6|6	358
contig321896|TCERG1L|11	371
contig344673|GSTP1|6	340
contig329031|ANXA1|6	227
contig156040|RB1CC1|10	270
contig803785|WDR65|8	237
contig319355|N4BP2|11	376
contig315655|EVI5|11	222
contig316760|ZNF142|11	228
contig317593|KANSL2|6	364
contig191487|ASAH1|4	320
contig358279|PSMA5|9	247
contig225520|P2RY1|6	395
contig522728|CRYBA2|2	285
contig131669|RCN2|4	152
contig107274|ASMTL|7	263
contig223854|ASTE1|11	373
contig325397|HOXC5|11	334
contig94517|DAAM1|11	204
contig314436|ESYT3|11	357
contig72627|C1orf31|6	188
contig202768|CTDP1|6	166
contig132972|PXK|6	246
contig315838|RNF10|6	316
contig207180|SDC2|11	286
contig326767|CDKN2AIP|8	294
contig55526|PKP4|2	450
contig140985|PELO|8	283
contig316310|TMEM168|11	323
contig375640|GSTM1|8	179
contig207482|SH2D4A|11	373
contig327963|DPH5|4	282
contig318848|SGK196|11	294
contig321066|RFC5|4	350
contig217149|RYBP|12	358
contig319660|NME6|11	364
contig117411|ARID2|3	261
contig113511|ETS2|8	383
contig28593|MFSD11|8	220
contig320912|C2orf77|12	378
contig201491|CRK|6	270
contig318159|TRERF1|12	275
contig203562|SLC30A9|6	274
contig201388|KIF5B|2	171
contig316523|PPAP2B|6	277
contig317708|GPR64|11	282
contig317720|GAS6|11	414
contig244659|ECHDC1|6	219
contig156495|EPS15L1|4	251
contig317999|ELAC2|11	365
contig205396|TRIM24|6	228
contig315218|SND1|7	303
contig322405|YWHAZ|6	300
contig212430|ZMYM3|8	205
contig323122|PEF1|8	233
contig324092|IKBKAP|6	433
contig193273|CISD2|6	336
contig201661|PARP3|7	269
contig318739|LOH12CR1|11	273
contig156423|RB1|11	403
contig206254|KLHL11|6	174
contig210497|ILDR2|8	330
contig161665|CCNYL1|6	344
contig211975|PPA1|7	434
contig340641|SCRIB|11	295
contig320916|PSMC3IP|8	171
contig88828|MYADM|11	383
contig344997|SAMD13|6	345
contig190137|KIAA0319|7	327
contig189239|TMEM135|3	304
contig316872|EGR1|11	253
contig324334|SLC35A3|11	312
contig320823|ADRB2|11	234
contig315525|C8orf42|11	286
contig318795|AK5|8	306
contig316822|HADHA|11	321
contig400605|RBP7|8	409
contig94226|PRCP|11	304
contig203188|LOC100505603|11	331
contig316181|DBNDD2|8	308
contig142024|PRR5|8	200
contig201464|EIF4EBP2|11	269
contig314591|KAL1|11	320
contig316958|SHANK2|8	274
contig317643|VANGL2|6	199
contig318210|SPOP|6	175
contig238399|ZNF397|9	343
contig206847|GLB1L|6	383
contig214506|CAMSAP2|6	279
contig343301|PMEL|11	418
contig257407|TCTE3|11	227
contig333185|DCAKD|11	280
contig324994|KDM8|8	381
contig155794|ARHGEF16|11	414
contig315366|ELP3|6	228
contig318852|RRM2B|6	345
contig322606|CAPSL|6	270
contig108591|TOMM40L|6	218
contig314669|TMEM57|6	195
contig316975|PCDH19|6	240
contig123108|CNEP1R1|3	379
contig188685|ZC3H13|12	346
contig98662|LYRM5|11	184
contig344983|CDX4|6	320
contig332704|NAGK|11	257
contig314603|PPP5C|11	353
contig854791|UQCR10|8	165
contig324207|ZCCHC2|8	441
contig498483|ITGA5|6	446
contig202765|BUB1|11	265
contig188753|PLEKHF1|6	395
contig549754|PDE7A|6	223
contig322179|SEC22C|11	239
contig183299|TMEM177|11	396
contig206554|RAB25|6	286
contig145083|GPS2|11	221
contig337587|TMEM232|11	249
contig225592|SNCA|6	317
contig203298|C20orf194|7	324
contig319159|USP38|11	359
contig329758|ADH1B|8	247
contig501054|SYNPO2|8	254
contig320917|WRNIP1|11	248
contig319618|NCL|8	404
contig314815|LRBA|11	338
contig75631|DCN|3	411
contig207523|SLC10A6|11	170
contig314489|GCHFR|12	257
contig209953|TMEM150A|6	239
contig217296|CCNH|8	186
contig193163|DNAJB11|6	254
contig387709|MTHFS|11	200
contig648985|PIK3CA|6	248
contig202902|C1orf96|11	383
contig205918|EME1|9	290
contig320186|HHAT|11	418
contig314258|UBR5|3	232
contig202077|CADPS|6	303
contig314798|WDR35|6	373
contig135441|CCNG2|6	333
contig316446|C2orf49|11	263
contig203512|TMEM130|11	302
contig205245|GALK2|12	394
contig333337|ATAT1|6	286
contig157303|CLEC3B|6	293
contig191595|TAF10|6	352
contig168583|IYD|6	357
contig329615|GDPD3|11	392
contig159163|NAA10|6	226
contig316397|GBF1|6	412
contig207031|SLC2A12|8	234
contig140457|CXorf21|11	286
contig189205|TTF1|12	244
contig591802|ACP1|2	167
contig320729|WDSUB1|11	255
contig146024|PHF8|6	184
contig335222|SETMAR|11	359
contig318110|TUBGCP4|6	252
contig50869|DENR|6	249
contig202008|MAP7|8	271
contig315044|PIGN|8	257
contig327305|TBC1D10C|11	187
contig323619|SLIT2|6	230
contig190107|RBM7|6	352
contig316541|TLE1|8	254
contig213417|POLE2|6	391
contig134272|CAV1|11	377
contig157809|POLRMT|6	258
contig81416|NOLC1|11	361
contig328781|SLC29A4|6	265
contig202684|ENTPD8|7	360
contig250096|CAMKMT|6	179
contig322827|SEL1L3|11	297
contig317200|DNASE1L3|6	401
contig322651|DKK3|8	334
contig157033|C2orf56|6	429
contig319407|MTMR1|6	208
contig322862|PECR|7	386
contig327102|SLC4A5|11	383
contig316349|NTRK2|8	243
contig117286|LAMB1|11	238
contig100976|SNX13|3	243
contig204760|TMEM30A|6	259
contig184083|TJAP1|8	215
contig314324|DGAT1|8	308
contig140586|FYCO1|12	271
contig316978|ENTPD4|11	210
contig315531|DDX10|11	215
contig134040|RRM1|3	369
contig59207|SORL1|11	282
contig409800|CRYGN|6	250
contig371081|PSMA6|11	301
contig188839|CYFIP1|5	264
contig319219|NAT10|6	281
contig363595|BRWD3|8	278
contig365946|TSPAN5|6	161
contig321994|CORO6|8	340
contig318969|TFAP2A|11	281
contig204672|MOV10L1|8	432
contig202554|ERCC5|11	343
contig321171|RNF40|6	401
contig202114|MAN2B1|6	263
contig314608|PUM2|6	285
contig318264|FLNB|7	333
contig227718|WDR6|8	326
contig159419|OMG|11	280
contig189691|TRHDE|6	304
contig317570|SLC17A9|6	355
contig317232|SLC13A1|12	299
contig203157|HAS1|11	401
contig315653|WSB2|8	241
contig317565|CDC23|3	351
contig327431|GFRA2|11	175
contig201844|CELF1|11	186
contig322634|CCDC127|6	193
contig239523|MMACHC|6	366
contig134681|PACSIN2|7	232
contig315778|C10orf76|8	365
contig317192|SNTA1|8	235
contig318022|AKAP17A|11	254
contig316439|ACAD11|8	266
contig133887|ADARB1|11	180
contig318617|HIBADH|8	391
contig318814|ZDHHC9|11	250
contig317932|BCAR1|9	308
contig203380|NUP210|6	322
contig211621|UBLCP1|3	272
contig394345|WDR17|6	200
contig318121|TBRG4|11	227
contig330074|MRPL37|12	365
contig188947|TBC1D14|11	299
contig324946|MEGF8|11	344
contig326640|HRH3|8	270
contig708920|SLC6A4|6	169
contig487676|ZBTB25|8	167
contig321684|PLEKHA3|6	382
contig190069|PCSK7|8	218
contig319352|CYLD|6	267
contig316818|DUSP16|6	336
contig235059|CDCA7|8	266
contig201500|TMEM159|11	263
contig316687|SMG8|11	285
contig202062|KDM3A|6	277
contig319842|ANGPT1|6	308
contig331235|MC5R|8	385
contig92618|JMJD6|6	386
contig316982|ELL2|6	260
contig337918|ARHGEF10|4	373
contig435673|FAM163A|6	439
contig314238|SCIN|11	444
contig342714|ERP29|11	334
contig614214|PPM1E|7	207
contig206017|SRM|11	257
contig379187|PTGDS|9	213
contig140493|GTPBP6|6	350
contig122642|PCYT2|4	191
contig156177|ALOXE3|11	165
contig320791|KDM6A|6	186
contig323857|LOC285141|11	273
contig111242|DSP|12	335
contig383987|PPARGC1A|12	195
contig90422|EIF3H|1	248
contig352089|TYR|11	411
contig324211|ZNF148|11	281
contig319912|KREMEN1|8	352
contig108434|VMP1|8	312
contig89968|VBP1|8	347
contig323175|STX17|12	261
contig231090|TRPC3|6	208
contig157023|AIMP2|11	378
contig703535|GIPC2|8	286
contig104944|TTC31|12	291
contig314848|UPF2|11	272
contig202188|ZNF84|11	260
contig209315|RAE1|2	235
contig325874|TMEM109|11	357
contig315483|PSMD2|11	221
contig319154|WWC3|12	234
contig184011|CLDN19|8	304
contig210099|HPS1|12	346
contig347839|OPLAH|3	262
contig183147|ABI1|6	339
contig314866|ATP6AP2|6	355
contig206197|KLHL15|8	264
contig209531|TBP|11	164
contig322027|RBM10|11	325
contig318915|ASPM|8	257
contig72994|TPD52L2|8	256
contig207899|TUBG1|6	280
contig330231|C10orf2|11	282
contig315930|DLGAP5|11	283
contig314229|MXRA5|12	278
contig135889|PAICS|11	197
contig316345|SRC|6	240
contig343908|TPGS1|6	282
contig358435|ZBTB2|6	340
contig201879|THOC2|8	263
contig316029|TMEM171|11	330
contig325008|OGFOD1|9	263
contig326550|INTU|7	255
contig314896|ELMO3|9	341
contig330488|ABHD10|8	215
contig219865|PRKCZ|11	390
contig42949|CNBP|6	280
contig135555|COQ4|8	246
contig157998|ZNF93|11	368
contig314747|MAST2|11	275
contig53510|CAPRIN1|6	280
contig156509|CMAS|11	243
contig695468|CHCHD2|8	160
contig322022|TTC22|6	347
contig213396|IFRD1|8	285
contig101346|CASP5|6	432
contig158265|COG2|11	200
contig201766|TNPO2|3	372
contig321903|CYP2A6|8	373
contig211324|C15orf29|6	283
contig316813|CPN2|11	308
contig214515|CASP8|11	304
contig155509|CNP|11	293
contig164828|CYTH1|7	200
contig157673|CEP41|6	254
contig316219|ALOX5|11	334
contig315938|SH3GL2|8	261
contig323111|SEMA3B|11	270
contig67595|IL17B|6	446
contig168594|MAFK|6	359
contig321148|RNF146|11	393
contig134044|PNP|11	191
contig316286|SNX17|6	306
contig315409|PARVG|8	340
contig206070|C16orf58|6	323
contig362833|MKLN1|1	368
contig327031|SLC35F4|11	288
contig189863|NF2|2	324
contig314768|METTL13|11	245
contig322757|ITFG2|4	299
contig317018|UGDH|6	254
contig192521|TUFT1|6	337
contig202524|TRANK1|12	369
contig204525|TRAF6|11	381
contig316842|TADA3|6	353
contig206097|RBM6|11	439
contig318888|UCK1|7	205
contig320216|PPIL4|6	236
contig113401|FANCI|8	244
contig122275|FKBP10|8	381
contig230681|CTSG|11	248
contig203436|TGM5|11	268
contig208717|MOK|8	169
contig134406|BCAP31|6	253
contig204127|CEP85|8	379
contig314236|LPGAT1|8	401
contig463278|GAB3|6	305
contig725138|KYNU|6	302
contig204108|MASTL|6	359
contig314292|NR3C1|11	162
contig207985|RABGEF1|6	244
contig206662|TMEM5|11	301
contig314383|DOPEY2|12	428
contig322288|CEP68|8	264
contig190411|CLIP4|8	326
contig314857|PHKB|6	330
contig131790|LDB3|6	297
contig203671|HSPBAP1|11	420
contig205167|NCS1|6	170
contig205482|SAP30BP|6	185
contig333061|TRIM44|11	411
contig316331|MSL2|6	206
contig320950|PM20D2|11	278
contig141513|DDX41|3	255
contig192131|LOC100507758|11	216
contig319644|PRSS23|11	324
contig156645|GRHL3|5	205
contig316053|B3GNT2|6	311
contig183395|MRPS25|11	351
contig316735|PLEK2|6	281
contig191657|CD59|11	226
contig207232|STARD3NL|7	348
contig264945|NOD1|11	365
contig367172|EEF2K|6	295
contig135069|DPF2|6	345
contig211749|C6orf165|8	228
contig968197|FKBP5|6	197
contig326196|SAMD4B|11	314
contig338389|TOX4|6	291
contig376131|ZNF366|11	196
contig321671|ZZEF1|6	376
contig224114|C2orf47|6	153
contig204436|SIX4|11	425
contig326164|FASTKD5|11	216
contig188699|CLIC4|3	236
contig135615|KRT24|11	213
contig202224|DOCK10|2	215
contig202858|IRAK1BP1|11	213
contig314728|NR3C2|11	348
contig319751|EHMT2|6	390
contig322620|CENPL|11	309
contig155859|ZNFX1|11	209
contig330117|MGP|11	314
contig106521|CMKLR1|12	357
contig366019|MAP4K3|3	336
contig37397|USPL1|11	280
contig189579|PCP4L1|11	309
contig317492|CIC|12	346
contig359393|MSH3|8	412
contig337791|METTL5|6	392
contig327942|SLC35G2|6	256
contig194543|PPP2R2C|11	175
contig317159|PTK7|11	272
contig118040|AES|6	332
contig320761|CLDN4|11	326
contig142006|LOC100506562|11	185
contig318614|GET4|4	278
contig314751|PRPF19|8	371
contig854604|RNASEH2B|8	270
contig314993|ANTXR2|11	313
contig192009|TMEM37|8	272
contig231519|LEPREL4|6	427
contig98212|COL6A3|11	227
contig374912|ASB7|6	332
contig317840|EDC3|6	332
contig353345|SLIT1|7	213
contig42913|TMED10|11	301
contig324495|HTR3A|11	414
contig660908|GRB14|6	316
contig91161|NSDHL|11	330
contig241070|CPNE8|8	283
contig202242|GMPPA|11	221
contig317224|CHGB|11	433
contig101030|DPP3|11	384
contig101614|SENP5|8	356
contig188711|TMEM181|6	378
contig145603|NMNAT1|11	305
contig318183|DYNC1LI1|6	250
contig24608|EIF4G2|1	272
contig202000|TMED5|8	328
contig191065|C7orf42|6	181
contig324478|NARG2|8	234
contig326032|ADAT2|6	364
contig205677|MST1|8	272
contig320774|LSS|11	329
contig162300|WDR93|8	228
contig318093|RBCK1|11	336
contig190995|SEMA3C|8	379
contig84453|FOCAD|8	416
contig417126|C9orf174|11	406
contig201824|SLC35D1|8	224
contig82828|POLR3H|8	203
contig64962|CLTA|6	167
contig315797|STAM|11	297
contig90891|VPS11|11	257
contig185649|SNRPD2|6	177
Mex_NM_000785_Contig_3|CYP27B1|6	204
contig201441|FGD6|6	299
contig314713|SLIT3|6	294
contig323748|TLR8|11	273
contig396843|RAB3B|8	227
contig424831|SV2C|3	283
contig323836|GAL3ST3|11	195
contig190973|ARIH1|6	259
contig203049|AP4M1|8	235
contig183127|C11orf2|8	375
contig135705|KIAA1107|6	399
contig317310|SLC5A3|11	212
contig191233|ZCCHC9|8	151
contig64287|SERINC1|9	202
contig139894|YIPF6|6	285
contig336453|ESRRG|11	335
contig113394|PNISR|11	216
contig321805|TNIP2|11	332
contig318028|MIB2|6	406
contig319602|IFT52|6	311
contig188789|FNDC7|12	274
contig206994|DDX1|6	304
contig145648|LGALS8|6	337
contig228354|CARHSP1|6	349
contig359321|CWC25|8	233
contig209427|TNFRSF6B|11	175
contig147848|ATG14|6	336
contig323181|CLP1|11	249
contig210852|CERCAM|6	204
contig325293|ATM|7	261
contig216533|DMBT1|8	198
contig219645|PIM3|6	182
contig201714|TRPC4AP|6	204
contig316606|BNIPL|11	234
contig125176|SRSF1|11	278
contig315979|COX4NB|9	168
contig219495|NFATC2|6	395
contig336695|BTBD16|11	191
contig322721|TPST2|6	266
contig327389|C9orf89|8	198
contig317039|KRT15|11	429
contig312482|ESCO1|11	210
contig318777|COL14A1|11	323
contig723060|DAAM2|3	287
contig183475|ALAS1|12	344
contig318835|E7C1|OPA	294
contig320677|RCL1|4	247
contig106545|MYO10|12	417
contig316263|GTPBP5|6	426
contig315811|CDC5L|6	253
contig318464|SYVN1|11	265
contig314942|KDM3B|6	422
contig146098|EIF4E|2	346
contig210285|FAM47E|9	305
contig69205|NPY|8	189
contig155693|STAT1|7	316
contig212535|MTHFSD|11	274
contig341194|GADD45G|3	392
contig411877|LRIG2|8	387
contig319085|ZNF407|11	250
contig212241|GINS4|6	270
contig167015|DYNC1I1|8	330
contig207298|KIAA0391|11	289
contig346229|ADGB|6	161
contig319397|MYLK|9	309
contig334149|C16orf53|8	335
contig342878|CEP104|6	266
contig315070|DNAJC11|3	406
contig328375|RERG|3	353
contig315133|ACAD9|7	340
contig315728|AGPAT9|7	273
contig316190|GALNTL6|11	230
contig159703|ALG1|8	259
contig654904|SLC34A2|6	204
contig381792|MYB|8	251
contig191565|KIAA0528|6	255
contig317451|DOPEY1|8	304
contig142368|FOXP1|3	274
contig314448|GNA11|6	276
contig209440|VPS36|6	274
contig206110|TBCB|11	264
contig323033|PTPN4|9	249
contig204519|USP49|11	369
contig325617|ADAMTS13|11	178
contig402189|FAM162B|11	314
contig201954|ELOVL6|3	286
contig318426|SLITRK2|11	246
contig316474|RPP40|11	206
contig316074|PPP4R1|11	160
contig315130|HEBP2|12	305
contig500042|QTRTD1|8	198
contig460126|AP1M2|8	157
contig318562|ATP1B3|11	270
contig190873|KBTBD7|8	295
contig336711|MLKL|8	304
contig319380|NSUN4|11	328
contig160776|NACC2|8	306
contig319977|NDUFAF5|6	316
contig314738|YY1|8	330
contig215622|PTGR2|11	322
contig142869|TMPO|8	323
contig314382|TOP2B|11	338
contig316230|DEGS1|6	231
contig158799|RIF1|11	274
contig217121|CXorf41|6	334
contig319893|HSPH1|8	225
contig683018|CXorf38|8	210
contig207210|GDE1|6	270
contig202156|CD34|12	197
contig264522|LOC100287399|12	169
contig379525|IL10RA|11	316
contig140715|RPTOR|6	289
contig208231|SHOC2|8	186
contig202725|SERINC3|8	280
contig322778|CHST12|11	309
contig325513|CCDC81|6	257
contig38430|BCCIP|9	168
contig212931|C18orf54|12	335
contig323023|MEF2C|3	322
contig163369|PLBD1|10	224
contig206436|CXCL12|7	249
contig342195|BRCA2|6	188
contig321423|COL24A1|11	287
contig352728|TCEB2|9	357
contig316959|PRKRA|12	275
contig205262|MYO9A|8	188
contig315247|FAM117B|11	308
contig208860|SLC6A13|8	306
contig158678|TRIM63|6	185
contig314375|ZBTB34|8	302
contig183199|OSBPL9|3	280
contig77679|MYBPC2|11	165
contig687845|TPBG|6	305
contig322198|ROBO4|11	367
contig316964|HOMER2|11	280
contig318664|ARSA|9	226
contig191131|APEX1|11	343
contig22269|MUC16|11	234
contig117832|NAF1|11	354
contig324167|KCNJ10|6	324
contig314774|THAP1|11	305
contig427330|CYGB|8	448
contig107703|TIMM22|11	335
contig108395|SEC31A|8	265
contig318013|IFT172|6	283
contig357957|SEMA3A|11	219
contig53133|TARDBP|11	304
contig396155|DTNB|6	165
contig320885|OTUD4|11	288
contig33775|ATP6AP1|6	260
contig234574|MUC5AC|8	295
contig220608|GPATCH2|6	252
contig327747|ARL1|6	268
contig320679|UNC93A|6	179
contig314601|GPATCH8|11	381
contig314879|GTPBP2|7	243
Mex_NM_005520_Contig_11|HNRNPH1|6	304
contig209910|GRSF1|9	237
contig339699|TBX4|8	238
contig314452|SEC23B|8	322
contig316279|FAM208A|11	260
contig204130|SRSF4|11	437
contig440799|UBN2|6	288
contig838742|MXRA8|8	401
Mex_Nohits_2588_Contig_1|GNPNAT1|11	297
contig94599|RCHY1|6	390
contig201969|PRPF6|8	249
contig836964|INHBB|6	259
contig193329|FAM89A|8	369
contig314333|CLASP1|6	203
contig314409|TIMP2|11	300
contig505593|ZNF703|8	186
contig207800|SLC22A3|6	276
contig210170|TUBA3D|6	293
contig140151|KCTD3|3	269
contig206754|HTATIP2|9	210
contig209208|TNXB|3	425
contig344326|PTPRG|11	190
contig123152|TMUB2|11	383
contig255390|WIPF1|6	365
contig326588|ZNF839|11	372
contig156561|UBQLN4|6	340
contig506833|OTC|6	308
contig190541|MEST|6	269
contig314289|CHD4|7	435
contig327108|MRPS36|8	199
contig494843|MCF2L|11	194
contig161374|CSPP1|11	301
contig477425|GMIP|11	274
contig314825|FBXW7|6	316
contig112170|NEU1|8	262
contig318260|PPP2R2A|11	375
contig206846|MYH11|6	213
contig137091|IL1RAP|11	251
contig318215|LRRC1|8	370
contig321675|POLE|8	189
contig193781|NCLN|6	333
contig318531|ASS1|7	188
contig315465|UBXN7|11	380
contig321184|NUBPL|8	272
contig132965|RAD54B|11	288
contig208697|ELK3|6	360
contig144365|ST3GAL1|11	173
contig134338|PRADC1|11	278
contig340027|GTF3A|8	331
contig156059|SLC20A1|11	284
contig155955|POGZ|11	178
contig332451|COL8A2|8	275
contig347518|SAMD5|6	275
contig322765|GMDS|6	280
contig182611|ZNF704|6	172
contig146371|CCDC82|8	175
contig321720|TMEM167B|6	250
contig319191|RAB40B|6	229
contig191111|HSF1|11	200
contig101543|LUC7L2|11	176
contig221784|GPANK1|6	321
contig204658|FHL1|11	285
contig139539|REXO2|6	252
contig315395|CHAMP1|11	249
contig316210|ZNF532|8	408
contig326946|OVOL2|8	323
contig205192|C18orf25|8	329
contig325690|SNRK|6	196
contig820749|SULT1C4|8	182
contig316976|COBLL1|6	310
contig327251|CTTNBP2|8	256
contig336830|C1orf194|12	358
contig215563|LIN54|6	223
contig510325|ITPKC|12	202
contig315592|RNF185|11	376
contig316034|DAPK1|8	311
contig202175|ZRANB2|1	422
contig203260|PDS5A|11	295
contig122534|COL28A1|11	363
contig319729|COPZ1|8	293
contig383421|TRIM36|8	162
contig202137|FAM133B|8	388
contig203060|ODF3|8	364
contig191599|ALG6|11	282
contig156149|LAMA4|11	193
contig85478|TRPV4|6	284
contig155908|LOX|11	390
contig315563|FAM103A1|11	302
contig330994|TBC1D24|6	355
contig500943|PROK1|11	428
contig201612|RCOR1|6	229
contig322210|EXT1|8	182
contig323520|NFE2|12	448
contig343963|POMT2|6	394
contig354695|WAS|12	269
contig315283|SPTLC1|3	322
contig430960|OTOS|11	278
contig117375|ABCC2|9	243
contig155518|KIAA1967|11	257
contig329472|METTL7A|6	304
contig45954|SMARCA4|6	298
contig324082|RAB42|11	302
contig189051|ZFP91|8	395
contig315122|RAI1|11	334
contig142266|CLPP|8	152
contig315691|FAR1|6	203
contig787129|ADAM18|11	279
contig324614|LMX1B|6	229
contig315748|PSMD3|8	238
contig322531|GJC1|6	320
contig318604|MLYCD|3	300
contig212214|NIF3L1|11	447
contig318515|SYTL2|6	370
contig80507|SAP18|6	225
contig319889|DOLK|6	262
